__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CHANGED,SKLAD,GRUPA,STOKA,SER_NO,ID,SER_NOTE,PROPS,WARRANTY,KOLICH,KOLICH2,MIN_KOLICH,MAX_KOLICH,TMP_KOLICH,TMP_KOLICH2,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,PROCES_ID,IN_USE,KOLICH_LOCKED,KOLICH_LOCKED2,DATA_CHANGED,KOLICH_CHANGED
5660,5,1,1320962479,"Склад 3, 10/30kW",2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,16814612,1785439929539494270,,|1—сферичен кран с резба|2—1/2 - DN15|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.691,2026-01-28 08:39:43.013
5660,7,1,1320962479,Склад,Колена на резба,Коляно 90° 316L резба вътрешна 1/4“,260925/1,1785439929539494271,,|1—коляно 90гр. вътр. резба|2—1/4`|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.707,2026-01-27 14:10:43.109
5660,9,1,1320962479,"Склад 3, 10/30kW",Колена на резба,Коляно 90° 316L резба вътрешна 1/4“,260925/1,1785439929539494272,,|1—коляно 90гр. вътр. резба|2—1/4`|5—склад|,«0000N0000000000,4.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.707,2025-09-26 14:20:09.966
5660,10,1,1319638853,0. СКЛАД - ОСНОВЕН,Захранвания,Захранване за DIN шина SDR-120-24 24V/5A,661/181125/2,1785439929539495732,,|1—захранване за DIN шина|2—24V/5A|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,44.87,0.0,0.0,0,,0.0,0.0,2026-02-17 09:19:30.247,2026-02-17 09:19:30.247
5660,11,1,1320962479,Склад,"Прекъсвачи, Предпазители",Предпазител LQA01230 16А,260925/2,1785439929539494273,,|1—предпазители|2—16А|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.707,2025-11-06 09:47:18.040
5660,13,1,1320962479,"Склад 3, 10/30kW","Прекъсвачи, Предпазители",Предпазител LQA01230 16А,260925/2,1785439929539494274,,|1—предпазители|2—16А|5—склад|,«0000N0000000000,1.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.722,2025-09-26 14:20:26.166
5660,17,1,1320962479,"Склад 3, 10/30kW",Захранвания,Захранване за DIN шина SDR-120-24 24V/5A,260925/3,1785439929539494276,,|1—захранване за DIN шина|2—24V/5A|,«0000N0000000000,1.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.722,2025-09-26 14:20:44.055
5660,18,1,1316462732,Склад,Сензори,Сензор за газ H2 GS-220,25070100097,1785439929539494278,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:37.349,2026-01-16 15:09:37.349
5660,19,1,1316462736,Склад,Сензори,Сензор за газ H2 GS-220,25070100099,1785439929539494279,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:38.249,2026-01-16 15:09:38.249
5660,20,1,1316462739,Склад,Сензори,Сензор за газ H2 GS-220,25070100100,1785439929539494280,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:41.468,2026-01-16 15:09:41.468
5660,21,1,1316462743,Склад,Сензори,Сензор за газ H2 GS-220,25070100104,1785439929539494281,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:39.840,2026-01-16 15:09:39.840
5660,22,1,1316462747,Склад,Сензори,Сензор за газ H2 GS-220,25070100107,1785439929539494282,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:44.220,2026-01-16 15:09:44.220
5660,23,1,1316462750,Склад,Сензори,Сензор за газ H2 GS-220,25070100108,1785439929539494283,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:45.922,2026-01-16 15:09:45.922
5660,24,1,1316462755,Склад,Сензори,Сензор за газ H2 GS-220,25070100111,1785439929539494284,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:47.278,2026-01-16 15:09:47.278
5660,25,1,1316462759,Склад,Сензори,Сензор за газ H2 GS-220,25070100112,1785439929539494285,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:48.889,2026-01-16 15:09:48.889
5660,26,1,1318855470,Склад,2.8. Маркучи,Шлаух полиамид бял 8/6,261188/090925/1,1785439929539494290,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,2.46953978617774,0.0,0.0,0,,0.0,0.0,2026-01-28 12:55:46.981,2026-01-28 12:55:46.981
5670,0,1,1316462762,Склад,Сензори,Сензор за газ H2 GS-220,25070100113,1785439929539494286,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:50.214,2026-01-16 15:09:50.214
5670,1,1,1316462766,Склад,Сензори,Сензор за газ H2 GS-220,25070100116,1785439929539494287,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:51.586,2026-01-16 15:09:51.586
5670,2,1,1316462771,Склад,Сензори,Сензор за газ H2 GS-220,25070100118,1785439929539494288,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,177.315372,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:52.961,2026-01-16 15:09:52.961
5670,3,1,1316462781,Склад,Други (Електроника),Управление за сензор за газ GA-220,213814/130825,1785439929539494289,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,138.201687,0.0,0.0,0,,0.0,0.0,2026-01-16 15:10:12.476,2026-01-16 15:10:12.476
5670,4,1,1320962479,Склад,Фитинги - Щуцер на резба,Гайки за щуцери 1/2“,261188/090925/2,1785439929539494291,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,0.940777061401042,0.0,0.0,0,,0.0,0.0,2025-09-29 10:23:18.676,2025-09-29 10:23:18.676
5670,5,1,1320962479,Склад,2.8. Маркучи,"Шлаух полиамид бял 15/12,5",261121/050925,1785439929539494292,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,3.2542705654376913,0.0,0.0,0,,0.0,0.0,2025-12-04 10:27:04.806,2025-12-04 10:27:04.806
5670,6,1,1320962479,Склад,2.8. Маркучи,"Шлаух полиамид бял 15/12,5",261508/150925,1785439929539494293,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,3.25181636440795,0.0,0.0,0,,0.0,0.0,2025-12-04 10:27:11.196,2025-12-04 10:27:11.196
5670,7,1,1320962479,Склад,2.8. Маркучи,"Шлаух полиамид бял 15/12,5",261509/150925,1785439929539494294,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,3.25181636440795,0.0,0.0,0,,0.0,0.0,2025-12-04 10:26:58.822,2025-12-04 10:26:58.822
5670,9,1,1320962479,Склад,2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,261780/190925,1785439929539494295,,|1—сферичен кран с резба|2—1/2 - DN15|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,40.05256080538697,0.0,0.0,0,,0.0,0.0,2025-12-04 10:28:12.129,2025-12-04 10:28:12.129
5670,10,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875690,1785439929539494296,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-10-20 07:35:08.173,2025-10-20 07:35:08.173
5670,11,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875691,1785439929539494297,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-10-20 07:35:09.688,2025-10-20 07:35:09.688
5670,12,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875692,1785439929539494298,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-09-29 10:20:49.489,2025-09-29 10:20:49.489
5670,13,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875693,1785439929539494299,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-10-20 07:35:11.219,2025-10-20 07:35:11.219
5670,14,1,1316462584,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875694,1785439929539494300,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,201.30509899999998,0.0,0.0,0,,0.0,0.0,2026-01-16 15:09:09.861,2026-01-16 15:09:09.861
5670,15,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875695,1785439929539494301,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-10-20 07:35:12.829,2025-10-20 07:35:12.829
5670,16,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875696,1785439929539494302,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-10-20 07:35:14.453,2025-10-20 07:35:14.453
5670,17,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875697,1785439929539494303,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-10-20 07:35:16.422,2025-10-20 07:35:16.422
5670,19,1,1320962479,Склад,2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,261920/240925,1785439929539494304,,|1—сферичен кран с резба|2—1/2 - DN15|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,40.05460597291176,0.0,0.0,0,,0.0,0.0,2025-12-04 10:28:18.004,2025-12-04 10:28:18.004
5670,20,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875687,1785439929539494305,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-10-20 07:35:06.001,2025-10-20 07:35:06.001
5670,21,1,1318956547,Склад,2.5.6. Актуатори,Актуатор електрически 24V,PBC875686,1785439929539494306,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2025-10-20 07:35:04.485,2025-10-20 07:35:04.485
5670,22,1,1320962479,Склад,Платки - Green Innovation,Платка,GI1KTL03,1785439929539494543,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,20.625514487455455,0.0,0.0,0,,0.0,0.0,2026-01-28 13:40:12.786,2026-01-28 13:40:12.786
5670,23,1,1318956547,"Склад 3, 10/30kW",2.5.6. Актуатори,Актуатор електрически 24V,PBC875692,1785439929539494307,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,201.30583946457514,0.0,0.0,0,,0.0,0.0,2026-02-10 13:34:16.562,2026-01-28 13:40:12.755
5676,0,1,1320962479,Склад,Фитинги - Щуцер на резба,Гайки за щуцери 1/2“,261922/240925,1785439929539494308,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.940777061401042,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.785,2026-01-28 13:05:40.463
5676,1,1,1320962479,"Склад 3, 10/30kW",Фитинги - Щуцер на резба,Гайки за щуцери 1/2“,261188/090925/2,1785439929539494309,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,0.940777061401042,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.785,2026-01-28 08:39:42.935
5676,2,1,1320962479,"Склад 3, 10/30kW",Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 1/2“,10143120/27082025/3,1785439929539494311,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,11.054130471462244,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.801,2026-01-26 12:29:37.024
5676,3,1,1320962479,"Склад 3, 10/30kW",Фитинги - Щуцер на резба,Гайки за щуцери 1/2“,261922/240925,1785439929539494310,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,0.940777061401042,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.801,2026-01-28 08:39:42.935
5676,4,1,1320962479,"Склад 3, 10/30kW",Тапи на резба,Тапа 304L резба 1/2``,16584381,1785439929539494312,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,0.690244039614895,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.801,2026-01-26 12:29:36.851
5676,5,1,1316451388,Склад,Холендри на резба,Холендър 316L резба вътрешна 3000LBS 1/2“,300925,1785439929539494313,,|1—холендер вътр. резба|2—1/2`|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,3.5483529999999996,0.0,0.0,0,,0.0,0.0,2026-01-28 13:40:12.599,2026-01-28 13:40:12.599
5676,7,1,1320962479,"Склад 3, 10/30kW",Холендри на резба,Холендър 316L резба вътрешна 3000LBS 1/2“,300925,1785439929539494314,,|1—холендер вътр. резба|2—1/2`|5—склад|,«0000N0000000000,1.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.816,2025-09-30 08:18:30.640
5676,8,1,1320962479,Склад,Други (Електроника),"Авариен стоп бутон, въртящ",1459015834/170925/1,1785439929539494315,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,12.000020451675248,0.0,0.0,0,,0.0,0.0,2026-01-28 08:36:35.245,2026-01-28 08:36:35.245
5676,10,1,1320962479,Склад,Други (Електроника),Контакт доп. NC заден м-ж (ав. стоп),1459015834/170925/3,1785439929539494317,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1.9275703921097438,0.0,0.0,0,,0.0,0.0,2026-01-28 08:36:35.261,2026-01-28 08:36:35.261
5676,11,1,1317640407,Склад,Шини (Електроника),DIN-релса за модулна апаратура перфорирана 1m,1459015834/170925/4,1785439929539494318,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,1.252661,0.0,0.0,0,,0.0,0.0,2026-01-28 08:36:35.214,2026-01-28 08:36:35.214
5676,12,1,1320962479,Склад,Релета,Реле мини тип PT 14 пина 4CO 230AC 6A,1459015834/170925/5,1785439929539494319,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,4.749901576312869,0.0,0.0,0,,0.0,0.0,2026-01-28 10:12:08.121,2026-01-28 10:12:08.121
5676,13,1,1320962479,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 25А 3P,1459015834/170925/6,1785439929539494320,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,7.490426059524601,0.0,0.0,0,,0.0,0.0,2026-01-28 08:36:35.229,2026-01-28 08:36:35.229
5676,14,1,1317561625,Склад,1. Пречистване на вода,B520 PRO,81066/040925/1,1785439929539494321,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,51.129,0.0,0.0,0,,0.0,0.0,2026-01-27 14:48:24.989,2026-01-27 14:48:24.989
5676,15,1,1317561646,Склад,1. Пречистване на вода,"Предфилтърен корпус, Викинг ПРО за студена вода",81066/040925/2,1785439929539494322,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,93.05478,0.0,0.0,0,,0.0,0.0,2026-01-27 14:48:32.910,2026-01-27 14:48:32.910
5676,17,1,1317561636,Склад,1. Пречистване на вода,"Горен дистрибутор D5120-1, 1`",81066/040925/4,1785439929539494324,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,10.000831999999999,0.0,0.0,0,,0.0,0.0,2026-01-27 14:48:28.926,2026-01-27 14:48:28.926
5676,18,1,1317561655,Склад,1. Пречистване на вода,"Управляваща глава/клапан Runxin, H9901",81066/040925/5,1785439929539494325,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,13.436701,0.0,0.0,0,,0.0,0.0,2026-01-27 14:48:39.535,2026-01-27 14:48:39.535
5676,20,1,1320962479,Склад,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1/2“х1/4“,131025,1785439929539494457,,|1—муфа намалител|2—1/2х1/4|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.832,2025-12-18 14:11:00.463
5676,21,1,,Склад,5. Устройства,Помпа (Pump MOD. HTM 10 SS316),251090/1,1785439929539494328,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1347.5,0.0,0.0,0,,0.0,0.0,2025-12-12 07:15:09.589,2025-12-12 07:15:09.589
5676,22,1,,Склад,5. Устройства,Помпа (Pump MOD. HTM 10 SS316),251090/2,1785439929539494329,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1347.5,0.0,0.0,0,,0.0,0.0,2025-12-12 07:15:11.902,2025-12-12 07:15:11.902
5395,0,1,,Склад,5. Устройства,"Помпа-мотор (Motor IE3 size 80,1,1kW)",1/862/100925,1785439929539494330,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,196.0,0.0,0.0,0,,0.0,0.0,2025-12-12 07:15:04.746,2025-12-12 07:15:04.746
5395,2,1,1320962479,"Склад 3, 10/30kW",2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,261780/190925,1785439929539494331,,|1—сферичен кран с резба|2—1/2 - DN15|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,40.05256080538697,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.847,2026-01-28 08:39:43.013
5395,3,1,1317543027,"Склад 3, 10/30kW",2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",10143532/110925/k1`,1785439929539494332,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,2.996159,5.86,5.86,0,,0.0,0.0,2026-01-27 10:19:35.734,2025-09-30 14:45:40.509
5395,4,1,1320962479,"Склад производство, 500kW",Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 1/2“,10143120/27082025/3,1785439929539494333,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,11.054130471462244,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.847,2025-09-30 14:44:03.580
5395,5,1,1317543027,"Склад производство, 500kW",2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",10143532/110925/k1`,1785439929539494334,,,«0000N0000000000,14.0,0.0,,,0.0,0.0,M,L,L,2.996159,5.86,5.86,0,,0.0,0.0,2026-01-27 10:19:35.734,2025-11-17 08:53:52.114
5395,6,1,1320962479,Склад,М16,Болт с шест.гл. 8.8 vZn М16х40,011025,1785439929539494346,,|1—болт цинк|2—М16х40|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.863,2025-11-05 07:57:21.049
5395,8,1,1320962479,"Склад производство, 500kW",М16,Болт с шест.гл. 8.8 vZn М16х40,011025,1785439929539494347,,|1—болт цинк|2—М16х40|5—склад|,«0000N0000000000,10.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.863,2025-10-01 13:27:20.493
5395,10,1,1320962479,Склад,Газ анализ - Сензори,Анализатор на общозапалими вещества Sirius 8866,E240801-6,1785439929539494348,,|1—Анализатор на общозапалими вещества|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1527.6787859885574,0.0,0.0,0,,0.0,0.0,2026-01-23 14:23:59.350,2026-01-23 14:23:59.350
5395,11,1,,Склад,Газ анализ - Сензори,Анализатор на общозапалими вещества Sirius 8866,E250569/222,1785439929539494350,,|1—Анализатор на общозапалими вещества|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,3033.6,0.0,0.0,0,,0.0,0.0,2026-01-28 08:04:11.456,2026-01-28 08:04:11.456
5395,13,1,,Склад,Газ анализ - Сензори,Електрохимичен кислороден анализатор OxyTrend E2,E250569/1,1785439929539494351,,|1—Електрохимичен кислороден анализатор|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1643.500802,0.0,0.0,0,,0.0,0.0,2026-01-07 14:16:42.378,2026-01-07 14:16:42.378
5395,15,1,,Склад,Газ анализ - Сензори,Електрохимичен кислороден анализатор OxyTrend E2,E250569/2,1785439929539494352,,|1—Електрохимичен кислороден анализатор|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1643.500802,0.0,0.0,0,,0.0,0.0,2026-01-23 14:23:42.717,2026-01-23 14:23:42.717
5395,17,1,,Склад,Газ анализ - Сензори,Електрохимичен кислороден анализатор OxyTrend E2,E250569/3,1785439929539494353,,|1—Електрохимичен кислороден анализатор|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1643.500802,0.0,0.0,0,,0.0,0.0,2026-01-28 08:04:16.737,2026-01-28 08:04:16.737
5395,19,1,,Склад,Газ анализ - Сензори,Електрохимичен кислороден анализатор OxyTrend E2,E250569/4,1785439929539494354,,|1—Електрохимичен кислороден анализатор|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1643.500802,0.0,0.0,0,,0.0,0.0,2026-01-28 08:04:20.050,2026-01-28 08:04:20.050
5395,20,1,,Склад,Газ анализ - Сензори,Universal control unit,E250569/1111,1785439929539494355,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1527.68,0.0,0.0,0,,0.0,0.0,2026-01-28 08:03:59.220,2026-01-28 08:03:59.220
5395,21,1,,Склад,Газ анализ - Сензори,Universal control unit,E250569/2222,1785439929539494356,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,1527.68,0.0,0.0,0,,0.0,0.0,2026-01-28 08:04:02.423,2026-01-28 08:04:02.423
5395,22,1,1317439089,Склад,Газ анализ - Сензори,"Дебитомер О2 Plexiglass, Scale 0,2-3",E250569/10,1785439929539494357,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,211.3,0.0,0.0,0,,0.0,0.0,2026-01-28 08:02:29.225,2026-01-28 08:02:29.225
5395,23,1,1317437614,Склад,Газ анализ - Сензори,"Дебитомер Н2 Plexiglass, 0,02-0,5",E250569/11,1785439929539494358,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,195.3,0.0,0.0,0,,0.0,0.0,2026-01-28 08:02:17.018,2026-01-28 08:02:17.018
5744,0,1,,Склад,Газ анализ - Крепежи,Cable gland 3/4` NPT PG 16 with OR modular,E250569/13,1785439929539494359,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,8.74,0.0,0.0,0,,0.0,0.0,2026-01-28 08:01:27.819,2026-01-28 08:01:27.819
5744,1,1,,Склад,Газ анализ - Крепежи,Cable gland 1/2` NPT PG 13.5 with OR modular,E250569/14,1785439929539494360,,,«0000N0000000000,2.0,0.0,,,0.0,0.0,M,L,L,8.74,0.0,0.0,0,,0.0,0.0,2026-03-04 08:11:02.360,2026-03-04 08:11:02.360
5744,2,1,1317439111,Склад,Газ анализ - Арматури,Flowmeter and needle valve bracket - крепеж,E250569/12,1785439929539494361,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,25.77,0.0,0.0,0,,0.0,0.0,2026-01-28 08:02:41.459,2026-01-28 08:02:41.459
5744,3,1,1317437561,Склад,Газ анализ - Сензори,Electrochemical sensor,05G034461,1785439929539494362,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,269.5,0.0,0.0,0,,0.0,0.0,2026-01-26 09:00:53.669,2026-01-26 09:00:53.669
5744,4,1,,Склад,Газ анализ - Сензори,Electrochemical sensor,05G034462,1785439929539494363,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,269.5,0.0,0.0,0,,0.0,0.0,2026-01-28 08:01:37.787,2026-01-28 08:01:37.787
5744,5,1,,Склад,Газ анализ - Сензори,Electrochemical sensor,05G034467,1785439929539494364,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,269.5,0.0,0.0,0,,0.0,0.0,2026-01-28 08:01:41.552,2026-01-28 08:01:41.552
5744,6,1,,Склад,Газ анализ - Сензори,Electronic assembly for OxyTrend - рез. платка,E250569-B,1785439929539494365,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,692.3,0.0,0.0,0,,0.0,0.0,2026-01-28 08:02:05.628,2026-01-28 08:02:05.628
5744,7,1,1320962479,"Склад производство, 500kW",Муфи на резба,Муфа 304L резбa 150LBS L42 1``,10142820/19082025,1785439929539494366,,,«0000N0000000000,2.0,0.0,,,0.0,0.0,M,L,L,2.970605829750029,0.0,0.0,0,,0.0,0.0,2026-03-04 08:11:00.970,2026-03-04 08:11:00.970
5744,8,1,1320962479,"Склад 3, 10/30kW",Тапи на резба,Тапа 304L резба 1/4“,16816512,1785439929539494367,,,«0000N0000000000,4.0,0.0,,,0.0,0.0,M,L,L,0.5112918811962185,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:41.894,2025-10-02 08:52:03.085
5744,9,1,1318956547,"Склад производство, 500kW",2.5.4. Вентили,Магнетвентил 1“,pbc853533,1785439929539494368,,,«0000N0000000000,1.0,0.0,,,0.0,0.0,M,L,L,191.6577616664025,0.0,0.0,0,,0.0,0.0,2026-03-04 08:11:01.142,2026-03-04 08:11:01.142
5744,10,1,1317149744,Склад,Газ анализ - Крепежи,"Bolted Plastic Clamp Support Kit, 6 mm - скоба",0005315211,1785439929539494369,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,7.43,0.0,0.0,0,,0.0,0.0,2026-01-28 08:01:15.955,2026-01-28 08:01:15.955
5744,11,1,1317149934,Склад,Газ анализ - Крепежи,"Twin Bolted Plastic Clamp Tube Support Kit, 6 mm",0005418800,1785439929539494370,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,9.85,0.0,0.0,0,,0.0,0.0,2026-01-28 08:03:49.018,2026-01-28 08:03:49.018
