__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CREATED,DT_VAR,DT_ROW,DT_STP,SER_NO,NUM,ED_CENA,VALUTA,KOLICH,KOLICH2
6165,35,1,35253452,1312063269,1312063383,35646698,130326/4,1,86.76,M,1.0,0.0
6165,36,1,43116945,1300860652,1305941975,47139275,031025/3,1,0.0,L,10.0,0.0
6165,48,1,39297021,1300860839,1300860957,36945574,12314,1,2.67,L,44.0,0.0
6165,49,1,39297021,1300860839,1300860960,36945574,031125/2,1,187.44,L,3.0,0.0
6165,50,1,39297021,1300860839,1300860980,36945574,po32235,1,169.49,L,15.0,0.0
6165,51,1,39297021,1300860839,1300860982,36945574,pbc853533,1,374.85,L,1.0,0.0
6165,52,1,39297021,1300860839,1300861051,36945574,48078/121125/2,1,8.56,L,3.0,0.0
6165,53,1,39297021,1300860839,1300861087,36945574,3907/22082025,1,135.42,L,276.0,0.0
6165,54,1,39297021,1300860839,1300861102,36945574,246/141025,1,82.00069,M,5.0,0.0
6170,1,1,35253452,1312063269,1319554947,35646698,160226/4,1,15.14,M,1.0,0.0
6170,2,1,36444547,1308344782,0,47051795,130326/11,1,1.8305084745762712,M,10.0,0.0
6170,3,1,46263368,1308344164,0,36268270,130326/12,1,0.4747222222222222,M,10.0,0.0
6170,4,1,46263368,1308344164,1308344271,36268270,6722/180925,1,25.635,M,0.19,0.0
6170,5,1,46947183,1308348189,0,49595758,130326/13,1,0.5893103448275863,M,10.0,0.0
6170,6,1,46947183,1308348189,1308348266,49595758,6722/180925,1,25.635,M,0.23,0.0
6170,7,1,43656528,1310539391,0,44713511,130326/14,1,23.93066666666667,M,3.3,0.0
6170,8,1,43656528,1310539391,1310539433,44713511,181125/2,1,0.51,M,0.22,0.0
6170,9,1,43656528,1310539391,1310634354,44713511,5166101/081025/2,1,18.5,M,2.53,0.0
6170,10,1,43656528,1310539391,1310634540,44713511,5166101/081025/1,1,14.5,M,1.1,0.0
6170,11,1,35133179,1308351747,0,46162283,130326/15,1,3.2699999999999996,M,10.0,0.0
6170,12,1,35133179,1308351747,1308351779,46162283,130326/13,1,0.76,M,10.0,0.0
6170,13,1,35133179,1308351747,1308351791,46162283,130326/12,1,0.6,M,10.0,0.0
6170,14,1,35133179,1308351747,1308351801,46162283,130326/11,1,1.91,M,10.0,0.0
6170,15,1,35662472,1308356621,0,35118242,130326/16,1,90.2669,M,10.0,0.0
6170,16,1,35662472,1308356621,1308356653,35118242,130326/15,1,3.28,M,10.0,0.0
6170,17,1,35662472,1308356621,1308356672,35118242,0005335353,1,8.7,M,10.0,0.0
6170,18,1,35662472,1308356621,1308356693,35118242,0005550271,1,69.26,M,10.0,0.0
6170,19,1,35662472,1308356621,1310744658,35118242,130326/14,1,23.93,M,3.3,0.0
6170,56,1,39297021,1300860839,1300861123,36945574,1013328/071125,1,220.4,L,2.0,0.0
6170,57,1,39297021,1300860839,1302357922,36945574,VMA2025081801/18082025/1,1,157.99,L,110.0,0.0
6170,58,1,39297021,1300860839,1302357922,36945574,VMA20250921/141025/2,2,157.99,L,100.0,0.0
6170,59,1,39297021,1300860839,1302362619,36945574,164578/1,1,4.95,L,25.0,0.0
6170,60,1,39297021,1300860839,1305662027,36945574,28082025/17,1,13.34,L,26.0,0.0
6170,61,1,39297021,1300860839,1305935013,36945574,36392/300925,1,14.71,L,6.0,0.0
6170,62,1,39297021,1300860839,1306335374,36945574,090925/11,1,2.13,L,35.0,0.0
6170,63,1,39297021,1300860839,1306335374,36945574,10143532/110925/pfte40,2,2.13,L,54.0,0.0
6170,64,1,39297021,1300860839,1306335374,36945574,10144231/011025/ptfe40,3,2.13,L,25.0,0.0
6170,65,1,39297021,1300860839,1306338159,36945574,10143532/110925/pfte50,1,4.22,L,19.0,0.0
6170,66,1,39297021,1300860839,1306433181,36945574,090825/12,1,0.0,L,70.0,0.0
6170,67,1,39297021,1300860839,1306433181,36945574,10524822/311025/1,2,0.1223,L,40.0,0.0
6170,68,1,39297021,1300860839,1306433182,36945574,081025/1,1,0.0,L,20.0,0.0
6170,69,1,39297021,1300860839,1306435854,36945574,4170/021025,1,211.98,L,4.0,0.0
6170,70,1,39297021,1300860839,1306453001,36945574,340045082/081025,1,0.71,L,50.0,0.0
6283,9,1,39297021,1300860839,1306641385,36945574,smr21xgxfrkg,1,1001.9065,L,2.0,0.0
6283,10,1,39297021,1300860839,1306643388,36945574,07082025,1,3.912,L,13.0,0.0
6283,11,1,39297021,1300860839,1306643602,36945574,143284/02092025/2,1,4.02,L,2.0,0.0
6283,12,1,39297021,1300860839,1306644777,36945574,10144596/101025/4,1,1.61,L,2.0,0.0
6283,13,1,39297021,1300860839,1306644795,36945574,10144596/101025/3,1,960.0,L,2.0,0.0
6283,14,1,39297021,1300860839,1306935032,36945574,36392/300925,1,14.71,L,6.0,0.0
6283,15,1,43116945,1300860652,1305941990,47139275,031025/2,1,0.0,L,10.0,0.0
6283,16,1,43116945,1300860652,1305941990,47139275,090925/1,2,0.0,L,20.0,0.0
6283,17,1,43116945,1300860652,1305942006,47139275,031025/1,1,0.0,L,20.0,0.0
6283,18,1,43116945,1300860652,1305943164,47139275,ta-025clem14-a-zvg/us,1,202.07,L,6.0,0.0
6283,19,1,43116945,1300860652,1306933188,47139275,25689,1,639.432,L,2.0,0.0
6283,20,1,43116945,1300860652,1306933262,47139275,28082025/31,1,0.0,L,2.0,0.0
6283,21,1,43116945,1300860652,1306955469,47139275,143284/02092025/2,1,4.02,L,6.0,0.0
6283,22,1,43116945,1300860652,1306955493,47139275,07082025,1,4.548,L,4.0,0.0
6283,23,1,43116945,1300860652,1306955518,47139275,143284/02092025/6,1,1.94,L,2.0,0.0
6283,24,1,43116945,1300860652,1306955547,47139275,131025,1,0.0,L,2.0,0.0
6283,25,1,43116945,1300860652,1306955564,47139275,10143120/27082025/3,1,21.62,L,1.0,0.0
6283,26,1,43116945,1300860652,1307032597,47139275,1234567,1,0.0,L,3.0,0.0
6283,27,1,43116945,1300860652,1311156136,47139275,3907/2208.2025,1,18.7,L,130.0,0.0
6283,28,1,49281320,1312037749,0,37015689,160226/1,1,39.48985450886,L,4.0,0.0
6283,29,1,49967252,1312040009,1312038593,48819410,160226/1,1,20.19,M,4.0,0.0
6283,30,1,49967252,1312040009,1312038665,48819410,10143532/110925/33.7,1,11.544970677410612,M,0.25,0.0
6283,31,1,49967252,1312040009,0,37751761,160226/2,1,51.4496497,L,4.0,0.0
6283,32,1,49967252,1312040009,1312038593,37751761,160226/1,1,20.19,M,4.0,0.0
6283,33,1,49967252,1312040009,1312038665,37751761,10143532/110925/33.7,1,11.544970677410612,M,0.248,0.0
6283,34,1,39297021,1300860839,1306936237,36945574,28082025/16,1,0.0,L,7.0,0.0
6283,35,1,39297021,1300860839,1306936250,36945574,28082025/20,1,0.0,L,4.0,0.0
6283,36,1,39297021,1300860839,1306936441,36945574,12,1,0.0,L,1.0,0.0
6283,37,1,39297021,1300860839,1307035191,36945574,25697,1,639.43,L,1.0,0.0
6283,38,1,39297021,1300860839,1307035191,36945574,25701,2,639.43,L,1.0,0.0
6283,39,1,39297021,1300860839,1307035191,36945574,25702,3,639.43,L,1.0,0.0
6283,40,1,39297021,1300860839,1307035191,36945574,52694,4,639.43,L,1.0,0.0
6283,41,1,39297021,1300860839,1307036769,36945574,10143532/110925/t1.1/2`,1,16.85,L,17.0,0.0
6283,42,1,39297021,1300860839,1307051478,36945574,2916800002/3,1,6981.22,L,1.0,0.0
7250,8,1,39297021,1300860839,1307051483,36945574,2916800001/1,1,6323.77,L,1.0,0.0
7250,9,1,39297021,1300860839,1307132738,36945574,ta-025clem14-a-zvg/us,1,202.07,L,6.0,0.0
7250,10,1,39297021,1300860839,1307132738,36945574,082025,2,206.69,L,2.0,0.0
7250,11,1,39297021,1300860839,1307137652,36945574,VMA2025081801/18082025/2,1,180.99,L,184.0,0.0
7250,12,1,39297021,1300860839,1307137664,36945574,VMA2025081801/18082025/1,1,264.84,L,90.0,0.0
7250,13,1,39297021,1300860839,1307137786,36945574,1216/230925,1,117.59,L,88.0,0.0
7250,14,1,39297021,1300860839,1307658498,36945574,12345,1,0.0,L,133.0,0.0
7250,15,1,39297021,1300860839,1307658506,36945574,201025/6,1,0.0,L,8.0,0.0
7250,16,1,39297021,1300860839,1307658514,36945574,10527503/071125/3,1,0.01,L,65.0,0.0
7250,17,1,39297021,1300860839,1307658514,36945574,201025/7,2,0.0,L,112.0,0.0
7250,18,1,39297021,1300860839,1307740592,36945574,090925/12,1,1.8,L,4.0,0.0
7250,19,1,39297021,1300860839,1307740592,36945574,10143532/110925/pfte25,2,1.8,L,37.0,0.0
7250,20,1,39297021,1300860839,1307745466,36945574,090925/6,1,1.0,L,26.0,0.0
7250,21,1,39297021,1300860839,1307745475,36945574,061125/1,1,1.83,L,47.0,0.0
7250,22,1,39297021,1300860839,1307842260,36945574,07082025,1,3.6,L,25.0,0.0
7250,23,1,39297021,1300860839,1307842275,36945574,10143532/110925/2.,1,8.16,L,2.0,0.0
7250,24,1,39297021,1300860839,1307842603,36945574,10143120/27082025/2,1,104.4,L,2.0,0.0
7250,25,1,39297021,1300860839,1307930327,36945574,168143,1,75.14,L,4.0,0.0
7250,26,1,39297021,1300860839,1307930327,36945574,263496/221025,2,75.14,L,4.0,0.0
7250,27,1,39297021,1300860839,1308433881,36945574,167415/271025,1,2.16,L,6.0,0.0
7250,28,1,39297021,1300860839,1308443911,36945574,122217/18082025,1,31.2,L,31.0,0.0
7250,29,1,39297021,1300860839,1308638865,36945574,241025/1,1,0.0,L,122.0,0.0
7250,30,1,39297021,1300860839,1308638996,36945574,090825/12,1,0.0,L,50.0,0.0
7250,31,1,39297021,1300860839,1308732040,36945574,10145394/291025,1,47.68,L,3.0,0.0
7250,32,1,39297021,1300860839,1309340375,36945574,241025/26,1,0.0,L,30.0,0.0
7250,33,1,39297021,1300860839,1309340538,36945574,261922/240925,1,1.84,L,12.0,0.0
7250,34,1,39297021,1300860839,1309340606,36945574,10143532/110925/1.4,1,1.49,L,9.0,0.0
7250,35,1,39297021,1300860839,1309432171,36945574,38838/27082025,1,54.566,L,4.0,0.0
7250,36,1,39297021,1300860839,1309735262,36945574,167992/071125/2,1,1.08,L,6.0,0.0
7250,37,1,39297021,1300860839,1309735269,36945574,167992/071125/3,1,0.81,L,6.0,0.0
7250,38,1,39297021,1300860839,1309735279,36945574,167992/071125/4,1,10.71,L,4.0,0.0
7250,41,1,39297021,1300860839,1309836633,36945574,1459019554/071125/9,1,534.888,L,1.0,0.0
7250,42,1,39297021,1300860839,1309836639,36945574,1459019733/101125/1,1,722.93,L,1.0,0.0
7250,43,1,39297021,1300860839,1309861257,36945574,1419195/040925/6,1,510.96,L,2.0,0.0
7250,44,1,39297021,1300860839,1309861377,36945574,1459017916/161025,1,3.5699999999999994,L,13.0,0.0
7250,45,1,39297021,1300860839,1309953161,36945574,10524822/311025/5,1,0.0507,L,40.0,0.0
7250,46,1,39297021,1300860839,1310454337,36945574,48078/121125/1,1,16.05,L,1.0,0.0
7659,0,1,39297021,1300860839,1300860882,46494003,10143532/110925/6`,2,39.49,L,4.0,0.0
7659,1,1,39297021,1300860839,1300860883,46494003,10143532/110925/4`,1,15.619999999999997,L,6.0,0.0
7659,2,1,39297021,1300860839,1300860885,46494003,10143532/110925/40,1,21.5437,L,22.0,0.0
7659,3,1,39297021,1300860839,1300860886,46494003,10143532/110925/50,1,20.7466,L,2.0,0.0
7659,4,1,39297021,1300860839,1300860893,46494003,10143532/110925/f50,1,692.79,L,2.0,0.0
7659,5,1,39297021,1300860839,1300860900,46494003,1419195/040925/2,1,426.24,L,5.0,0.0
7659,6,1,39297021,1300860839,1300860900,46494003,28082025/40,2,355.203,L,5.0,0.0
7659,7,1,39297021,1300860839,1300860910,46494003,10142820/19082025,1,5.81,L,2.0,0.0
7659,8,1,39297021,1300860839,1300860910,46494003,56198161,2,5.81,L,6.0,0.0
7659,9,1,39297021,1300860839,1300860911,46494003,10143532/110925/1.1/2,1,5.44,L,4.0,0.0
7659,10,1,39297021,1300860839,1300860932,46494003,090925/16,1,0.0,L,10.0,0.0
7659,11,1,39297021,1300860839,1300860933,46494003,12345,1,0.0,L,8.0,0.0
7659,12,1,39297021,1300860839,1300860934,46494003,151025,1,0.0,L,50.0,0.0
7659,13,1,39297021,1300860839,1300860935,46494003,12345/12,1,25.97,L,88.0,0.0
7659,14,1,39297021,1300860839,1300860938,46494003,091025/3,1,0.0,L,10.0,0.0
7659,15,1,39297021,1300860839,1300860939,46494003,250725,1,0.0,L,82.0,0.0
7659,16,1,39297021,1300860839,1300860940,46494003,101025,1,0.0,L,16.0,0.0
7659,17,1,39297021,1300860839,1300860957,46494003,12314,1,2.67,L,44.0,0.0
7659,18,1,39297021,1300860839,1300860960,46494003,031125/2,1,187.44,L,3.0,0.0
7659,19,1,39297021,1300860839,1300860980,46494003,po32235,1,169.49,L,15.0,0.0
7659,20,1,39297021,1300860839,1300860982,46494003,pbc853533,1,374.85,L,1.0,0.0
7659,21,1,39297021,1300860839,1300861051,46494003,48078/121125/2,1,8.56,L,3.0,0.0
7659,22,1,39297021,1300860839,1300861087,46494003,3907/22082025,1,135.42,L,276.0,0.0
7659,23,1,39297021,1300860839,1300861102,46494003,246/141025,1,82.00069,M,5.0,0.0
7659,24,1,39297021,1300860839,1300861123,46494003,1013328/071125,1,220.4,L,2.0,0.0
7659,25,1,39297021,1300860839,1302357922,46494003,VMA2025081801/18082025/1,1,157.99,L,110.0,0.0
7659,26,1,39297021,1300860839,1302357922,46494003,VMA20250921/141025/2,2,157.99,L,100.0,0.0
7659,27,1,39297021,1300860839,1302362619,46494003,164578/1,1,4.95,L,25.0,0.0
7659,28,1,39297021,1300860839,1305662027,46494003,28082025/17,1,13.34,L,26.0,0.0
7659,29,1,39297021,1300860839,1305935013,46494003,36392/300925,1,14.71,L,6.0,0.0
7659,30,1,39297021,1300860839,1306335374,46494003,090925/11,1,2.13,L,35.0,0.0
7659,31,1,39297021,1300860839,1306335374,46494003,10143532/110925/pfte40,2,2.13,L,54.0,0.0
7659,32,1,39297021,1300860839,1306335374,46494003,10144231/011025/ptfe40,3,2.13,L,25.0,0.0
7659,33,1,39297021,1300860839,1306338159,46494003,10143532/110925/pfte50,1,4.22,L,19.0,0.0
7659,34,1,39297021,1300860839,1306433181,46494003,090825/12,1,0.0,L,70.0,0.0
7659,35,1,39297021,1300860839,1306433181,46494003,10524822/311025/1,2,0.1223,L,40.0,0.0
7659,36,1,39297021,1300860839,1306433182,46494003,081025/1,1,0.0,L,20.0,0.0
7659,37,1,39297021,1300860839,1306435854,46494003,4170/021025,1,211.98,L,4.0,0.0
7659,38,1,39297021,1300860839,1306453001,46494003,340045082/081025,1,0.71,L,50.0,0.0
7659,39,1,39297021,1300860839,1306641385,46494003,smr21xgxfrkg,1,1001.9065,L,2.0,0.0
7659,40,1,39297021,1300860839,1306643388,46494003,07082025,1,3.912,L,13.0,0.0
7659,41,1,39297021,1300860839,1306643602,46494003,143284/02092025/2,1,4.02,L,2.0,0.0
7392,68,1,39297021,1300860839,1310454360,36945574,48078/121125/3,1,22.59,L,2.0,0.0
7392,69,1,39297021,1300860839,1310457733,36945574,28082025/8,1,94.15,L,60.0,0.0
7392,70,1,39297021,1300860839,1310534144,36945574,192741/031025,1,108.0,L,4.0,0.0
7392,71,1,39297021,1300860839,1310534161,36945574,24607/04.2024,1,0.0,L,5.0,0.0
7392,72,1,39297021,1300860839,1310535855,36945574,1658148,1,0.0,L,2.0,0.0
7392,73,1,39297021,1300860839,1310535883,36945574,16814612,1,0.0,L,2.0,0.0
7392,74,1,39297021,1300860839,1310632444,36945574,10143532/110925/1.2,1,2.64,L,18.0,0.0
7392,75,1,39297021,1300860839,1310632444,36945574,16818,2,1.53,L,29.0,0.0
7392,76,1,39297021,1300860839,1310759265,36945574,42503561/101125,1,3375.7,L,2.0,0.0
7667,0,1,39297021,1300860839,1306644777,46494003,10144596/101025/4,1,1.61,L,2.0,0.0
7667,1,1,39297021,1300860839,1306644795,46494003,10144596/101025/3,1,960.0,L,2.0,0.0
7667,2,1,39297021,1300860839,1306935032,46494003,36392/300925,1,14.71,L,6.0,0.0
7667,3,1,39297021,1300860839,1306936237,46494003,28082025/16,1,0.0,L,7.0,0.0
7667,4,1,39297021,1300860839,1306936250,46494003,28082025/20,1,0.0,L,4.0,0.0
7667,5,1,39297021,1300860839,1306936441,46494003,12,1,0.0,L,1.0,0.0
7667,6,1,39297021,1300860839,1307035191,46494003,25697,1,639.43,L,1.0,0.0
7667,7,1,39297021,1300860839,1307035191,46494003,25701,2,639.43,L,1.0,0.0
7667,8,1,39297021,1300860839,1307035191,46494003,25702,3,639.43,L,1.0,0.0
7667,9,1,39297021,1300860839,1307035191,46494003,52694,4,639.43,L,1.0,0.0
7667,10,1,39297021,1300860839,1307036769,46494003,10143532/110925/t1.1/2`,1,16.85,L,17.0,0.0
7667,11,1,39297021,1300860839,1307051478,46494003,2916800002/3,1,6981.22,L,1.0,0.0
7667,12,1,39297021,1300860839,1307051483,46494003,2916800001/1,1,6323.77,L,1.0,0.0
7667,13,1,39297021,1300860839,1307132738,46494003,ta-025clem14-a-zvg/us,1,202.07,L,6.0,0.0
7667,14,1,39297021,1300860839,1307132738,46494003,082025,2,206.69,L,2.0,0.0
7667,15,1,39297021,1300860839,1307137652,46494003,VMA2025081801/18082025/2,1,180.99,L,184.0,0.0
7667,16,1,39297021,1300860839,1307137664,46494003,VMA2025081801/18082025/1,1,264.84,L,90.0,0.0
7667,17,1,39297021,1300860839,1307137786,46494003,1216/230925,1,117.59,L,88.0,0.0
7667,18,1,39297021,1300860839,1307658498,46494003,12345,1,0.0,L,133.0,0.0
7667,19,1,39297021,1300860839,1307658506,46494003,201025/6,1,0.0,L,8.0,0.0
7667,20,1,39297021,1300860839,1307658514,46494003,10527503/071125/3,1,0.01,L,65.0,0.0
7667,21,1,39297021,1300860839,1307658514,46494003,201025/7,2,0.0,L,112.0,0.0
7667,22,1,39297021,1300860839,1307740592,46494003,090925/12,1,1.8,L,4.0,0.0
7667,23,1,39297021,1300860839,1307740592,46494003,10143532/110925/pfte25,2,1.8,L,37.0,0.0
7667,24,1,39297021,1300860839,1307745466,46494003,090925/6,1,1.0,L,26.0,0.0
7667,25,1,39297021,1300860839,1307745475,46494003,061125/1,1,1.83,L,47.0,0.0
7667,26,1,39297021,1300860839,1307842260,46494003,07082025,1,3.6,L,25.0,0.0
7667,27,1,39297021,1300860839,1307842275,46494003,10143532/110925/2.,1,8.16,L,2.0,0.0
7667,28,1,39297021,1300860839,1307842603,46494003,10143120/27082025/2,1,104.4,L,2.0,0.0
7667,29,1,39297021,1300860839,1307930327,46494003,168143,1,75.14,L,4.0,0.0
7667,30,1,39297021,1300860839,1307930327,46494003,263496/221025,2,75.14,L,4.0,0.0
7667,31,1,39297021,1300860839,1308433881,46494003,167415/271025,1,2.16,L,6.0,0.0
7667,32,1,39297021,1300860839,1308443911,46494003,122217/18082025,1,31.2,L,31.0,0.0
7667,33,1,39297021,1300860839,1308638865,46494003,241025/1,1,0.0,L,122.0,0.0
7667,34,1,39297021,1300860839,1308638996,46494003,090825/12,1,0.0,L,50.0,0.0
7667,35,1,39297021,1300860839,1308732040,46494003,10145394/291025,1,47.68,L,3.0,0.0
7667,36,1,39297021,1300860839,1309340375,46494003,241025/26,1,0.0,L,30.0,0.0
7667,37,1,39297021,1300860839,1309340538,46494003,261922/240925,1,1.84,L,12.0,0.0
7667,38,1,39297021,1300860839,1309340606,46494003,10143532/110925/1.4,1,1.49,L,9.0,0.0
7667,39,1,39297021,1300860839,1309432171,46494003,38838/27082025,1,54.566,L,4.0,0.0
7667,40,1,39297021,1300860839,1309735262,46494003,167992/071125/2,1,1.08,L,6.0,0.0
7667,41,1,39297021,1300860839,1309735269,46494003,167992/071125/3,1,0.81,L,6.0,0.0
7667,42,1,39297021,1300860839,1309735279,46494003,167992/071125/4,1,10.71,L,4.0,0.0
7669,0,1,39297021,1300860839,1309836633,46494003,1459019554/071125/9,1,534.888,L,1.0,0.0
7669,1,1,39297021,1300860839,1309836639,46494003,1459019733/101125/1,1,722.93,L,1.0,0.0
7669,2,1,39297021,1300860839,1309861257,46494003,1419195/040925/6,1,510.96,L,2.0,0.0
7669,3,1,39297021,1300860839,1309861377,46494003,1459017916/161025,1,3.5699999999999994,L,13.0,0.0
7669,4,1,39297021,1300860839,1309953161,46494003,10524822/311025/5,1,0.0507,L,40.0,0.0
7669,5,1,39297021,1300860839,1310454337,46494003,48078/121125/1,1,16.05,L,1.0,0.0
7669,6,1,39297021,1300860839,1310454360,46494003,48078/121125/3,1,22.59,L,2.0,0.0
7669,7,1,39297021,1300860839,1310457733,46494003,28082025/8,1,94.15,L,60.0,0.0
7669,8,1,39297021,1300860839,1310534144,46494003,192741/031025,1,108.0,L,4.0,0.0
7669,9,1,39297021,1300860839,1310534161,46494003,24607/04.2024,1,0.0,L,5.0,0.0
7669,10,1,39297021,1300860839,1310535855,46494003,1658148,1,0.0,L,2.0,0.0
7669,11,1,39297021,1300860839,1310535883,46494003,16814612,1,0.0,L,2.0,0.0
7669,12,1,39297021,1300860839,1310632444,46494003,10143532/110925/1.2,1,2.64,L,18.0,0.0
7669,13,1,39297021,1300860839,1310632444,46494003,16818,2,1.53,L,29.0,0.0
7669,14,1,39297021,1300860839,1310759265,46494003,42503561/101125,1,3375.7,L,2.0,0.0
7669,15,1,39297021,1300860839,1310843661,46494003,10505475/020925,1,0.48228,L,400.0,0.0
7669,16,1,39297021,1300860839,1310843661,46494003,340046105/181125,2,0.4,L,21.0,0.0
7669,17,1,39297021,1300860839,1310843661,46494003,60055380/181125,3,0.4,L,100.0,0.0
7669,18,1,39297021,1300860839,1311140425,46494003,1459020722/211125/1,1,1.76,L,10.0,0.0
7669,19,1,39297021,1300860839,1311140434,46494003,1459020722/211125/2,1,2.12,L,6.0,0.0
7669,20,1,39297021,1300860839,1311142809,46494003,81288/211125/2,1,14.85,L,30.0,0.0
7669,21,1,39297021,1300860839,1311142817,46494003,81288/211125/3,1,2.7,L,10.0,0.0
7669,22,1,39297021,1300860839,1311155968,46494003,07082025,1,4.548,L,23.0,0.0
7669,23,1,39297021,1300860839,1311156319,46494003,3907/2208.2025,1,18.7,L,510.0,0.0
7669,24,1,39297021,1300860839,1311163148,46494003,241025/28,1,16.94,L,8.0,0.0
7669,25,1,39297021,1300860839,1311163196,46494003,4033/171125,1,105.0,L,4.0,0.0
7669,26,1,39297021,1300860839,1311164039,46494003,97611/130825,1,450.38,L,44.0,0.0
7669,27,1,39297021,1300860839,1311164046,46494003,97611/130825/2,1,1129.72,L,2.0,0.0
7669,28,1,39297021,1300860839,1311451226,46494003,213483/271125/1,1,15.64,L,100.0,0.0
7669,29,1,39297021,1300860839,1311451233,46494003,213483/271125/2,1,15.64,L,100.0,0.0
7669,30,1,39297021,1300860839,1311451241,46494003,213483/271125/3,1,2.12,L,50.0,0.0
7669,31,1,39297021,1300860839,1312156912,46494003,26765/171125/1,1,11.25,L,8.0,0.0
7669,32,1,39297021,1300860839,1312156919,46494003,26765/171125/2,1,0.5,L,10.0,0.0
7669,33,1,39297021,1300860839,1312551440,46494003,201025/6,1,0.0,L,5.0,0.0
7669,34,1,39297021,1300860839,1312551454,46494003,12345,1,0.0,L,37.0,0.0
7669,35,1,39297021,1300860839,1312551467,46494003,10527503/071125/2,1,0.09,L,4.0,0.0
7669,36,1,39297021,1300860839,1312761932,46494003,E250569/14,1,17.09,L,2.0,0.0
7669,37,1,39297021,1300860839,1312845174,46494003,29512/101225/1,1,165.3,L,1.0,0.0
7669,38,1,39297021,1300860839,1312845181,46494003,29512/101225/2,1,112.14,L,1.0,0.0
7669,39,1,39297021,1300860839,1312933207,46494003,661/181125/3,1,180.0,L,1.0,0.0
7669,40,1,39297021,1300860839,1312933960,46494003,25070100119,1,346.8,L,1.0,0.0
7669,41,1,39297021,1300860839,1312933966,46494003,213814/130825,1,270.3,L,1.0,0.0
7670,0,1,39297021,1300860839,1316041199,46494003,080825/49,1,2.955256,M,14.0,0.0
7670,1,1,39297021,1300860839,1316041199,46494003,1459019939/121125/13,2,2.955256,M,3.0,0.0
7670,2,1,39297021,1300860839,1320961643,46494003,281125/1,1,12006.22,L,1.0,0.0
7660,1,1,39297021,1300860839,1310843661,36945574,60055380/181125,1,0.4,L,100.0,0.0
7660,2,1,39297021,1300860839,1310843661,36945574,10505475/020925,2,0.48228,L,400.0,0.0
7660,3,1,39297021,1300860839,1310843661,36945574,340046105/181125,3,0.4,L,21.0,0.0
7660,4,1,39297021,1300860839,1311140425,36945574,1459020722/211125/1,1,1.76,L,10.0,0.0
7660,5,1,39297021,1300860839,1311140434,36945574,1459020722/211125/2,1,2.12,L,6.0,0.0
7660,6,1,39297021,1300860839,1311142809,36945574,81288/211125/2,1,14.85,L,30.0,0.0
7660,7,1,39297021,1300860839,1311142817,36945574,81288/211125/3,1,2.7,L,10.0,0.0
7660,8,1,39297021,1300860839,1311155968,36945574,07082025,1,4.548,L,23.0,0.0
7660,9,1,39297021,1300860839,1311156319,36945574,3907/2208.2025,1,18.7,L,510.0,0.0
7660,10,1,39297021,1300860839,1311163148,36945574,241025/28,1,16.94,L,8.0,0.0
7660,11,1,39297021,1300860839,1311163196,36945574,4033/171125,1,105.0,L,4.0,0.0
7660,12,1,50173966,1312049510,1312049565,34717919,031225/1,1,1.0,L,0.44,0.0
7660,13,1,50173966,1312049510,1312049612,34717919,246/141025,1,160.38,L,4.0,0.0
7660,14,1,39297021,1300860839,1311164039,36945574,97611/130825,1,450.38,L,44.0,0.0
7660,15,1,39297021,1300860839,1311164046,36945574,97611/130825/2,1,1129.72,L,2.0,0.0
7660,16,1,39297021,1300860839,1311451226,36945574,213483/271125/1,1,15.64,L,100.0,0.0
7660,17,1,39297021,1300860839,1311451233,36945574,213483/271125/2,1,15.64,L,100.0,0.0
7660,18,1,39297021,1300860839,1311451241,36945574,213483/271125/3,1,2.12,L,50.0,0.0
7660,19,1,39297021,1300860839,1312156912,36945574,26765/171125/1,1,11.25,L,8.0,0.0
7660,20,1,39297021,1300860839,1312156919,36945574,26765/171125/2,1,0.5,L,10.0,0.0
7660,21,1,39297021,1300860839,1312551440,36945574,201025/6,1,0.0,L,5.0,0.0
7660,22,1,39297021,1300860839,1312551454,36945574,12345,1,0.0,L,37.0,0.0
7660,23,1,39297021,1300860839,1312551467,36945574,10527503/071125/2,1,0.09,L,4.0,0.0
7660,24,1,39297021,1300860839,1312761932,36945574,E250569/14,1,17.09,L,2.0,0.0
7660,25,1,39297021,1300860839,1312845174,36945574,29512/101225/1,1,165.3,L,1.0,0.0
7660,26,1,39297021,1300860839,1312845181,36945574,29512/101225/2,1,112.14,L,1.0,0.0
7660,27,1,39297021,1300860839,1312933207,36945574,661/181125/3,1,180.0,L,1.0,0.0
7660,28,1,39297021,1300860839,1312933960,36945574,25070100119,1,346.8,L,1.0,0.0
7660,29,1,39297021,1300860839,1312933966,36945574,213814/130825,1,270.3,L,1.0,0.0
7660,30,1,39297021,1300860839,1316041199,36945574,080825/49,1,2.955256,M,14.0,0.0
7660,31,1,39297021,1300860839,1316041199,36945574,1459019939/121125/13,2,2.955256,M,3.0,0.0
7660,32,1,39297021,1300860839,1320961643,36945574,281125/1,1,12006.22,L,1.0,0.0
7361,1,1,47412753,1312049510,1312049612,45925431,246/141025,1,82.0,M,2.0,0.0
7361,2,1,47412753,1312049510,0,40778195,160226/3,1,169.688025745717,L,2.0,0.0
7361,3,1,47412753,1312049510,1312049612,40778195,246/141025,1,82.0,M,2.0,0.0
