__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,LOG_DATE,LOG_USER,LOG_TIP,LOG_MODUL,LOG_COMP
6093,25,1,2833,2,2025-12-12 07:18:58.628,ADMIN,10047,"Картотека Доставчици - фирми и лица, от които ни",server
6093,26,1,2834,2,2025-12-12 07:19:25.483,ADMIN,10048,Складове и Стоки,server
6093,27,1,2835,2,2025-12-12 07:57:17.147,ADMIN,10029,прехвърляне,server
6093,28,1,2836,2,2025-12-12 07:57:20.225,ADMIN,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
6093,29,1,2837,2,2025-12-12 07:58:40.563,ADMIN,10040,Стъпка PLAN -> WORK,server
6093,30,1,2838,2,2025-12-12 08:08:31.662,ADMIN,10029,прехвърляне,server
6093,31,1,2839,2,2025-12-12 08:08:37.458,ADMIN,10029,прехвърляне,server
6093,32,1,2840,2,2025-12-12 08:08:41.880,ADMIN,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
6093,33,1,2841,2,2025-12-12 08:09:47.672,ADMIN,10040,Стъпка PLAN -> WORK,server
6093,34,1,2842,2,2025-12-15 07:54:14.608,ADMIN,10039,в 07:54 през “Редактирай Серийни/Партидни №”,server
6093,35,1,2843,2,2025-12-15 07:54:18.606,ADMIN,10040,в 07:54 през “Складове и Стоки”,server
6093,36,1,2844,2,2025-12-15 08:04:01.415,ADMIN,10049,Складове и Стоки,server
6093,37,1,2845,2,2025-12-15 08:06:36.124,ADMIN,10049,Складове и Стоки,server
6093,38,1,2846,2,2025-12-15 08:08:40.619,ADMIN,10039,ДОСТАВКА,server
6093,39,1,2847,2,2025-12-15 08:11:48.401,ADMIN,10049,Складове и Стоки,server
6102,0,1,2848,2,2025-12-15 08:13:27.816,ADMIN,10039,ДОСТАВКА,server
6102,1,1,2849,2,2025-12-15 08:15:23.707,ADMIN,10039,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
6102,2,1,2850,2,2025-12-15 13:39:48.158,ADMIN,10039,Ревизия на склад “Склад“,server
6102,3,1,2851,2,2025-12-16 08:03:56.573,ADMIN,10039,ДОСТАВКА,server
6102,4,1,2852,2,2025-12-16 14:13:23.051,ADMIN,10039,Ревизия на склад “Склад“,server
6102,5,1,2853,2,2025-12-17 14:47:26.960,ADMIN,10039,в 14:47 през “Редактирай Серийни/Партидни №”,server
6102,6,1,2854,2,2025-12-17 14:47:31.647,ADMIN,10040,в 14:47 през “Складове и Стоки”,server
6102,7,1,2855,2,2025-12-18 08:11:04.040,ADMIN,10039,в 08:11 през “Складове и Стоки”,server
6102,8,1,2856,2,2025-12-18 08:11:21.849,ADMIN,10040,в 08:11 през “Складове и Стоки”,server
6102,9,1,2857,2,2025-12-18 08:11:41.004,ADMIN,10040,в 08:11 през “Редактирай Серийни/Партидни №”,server
6102,10,1,2858,2,2025-12-18 08:11:45.206,ADMIN,10040,в 08:11 през “Складове и Стоки”,server
6102,11,1,2859,2,2025-12-18 08:12:06.855,ADMIN,10040,в 08:12 през “Складове и Стоки”,server
6102,12,1,2860,2,2025-12-18 08:12:12.561,ADMIN,10040,в 08:12 през “Складове и Стоки”,server
6102,13,1,2861,2,2025-12-18 08:13:17.274,ADMIN,10040,в 08:13 през “Складове и Стоки”,server
6102,14,1,2862,2,2025-12-18 08:13:23.227,ADMIN,10040,в 08:13 през “Складове и Стоки”,server
6102,15,1,2863,2,2025-12-18 08:13:45.851,ADMIN,10040,в 08:13 през “Складове и Стоки”,server
6102,16,1,2864,2,2025-12-18 08:13:51.996,ADMIN,10040,в 08:13 през “Складове и Стоки”,server
6102,17,1,2865,2,2025-12-18 08:14:40.488,ADMIN,10040,в 08:14 през “Складове и Стоки”,server
6102,18,1,2866,2,2025-12-18 08:14:49.004,ADMIN,10040,в 08:14 през “Складове и Стоки”,server
6102,19,1,2867,2,2025-12-18 08:15:40.103,ADMIN,10040,в 08:15 през “Складове и Стоки”,server
6102,20,1,2868,2,2025-12-18 08:15:51.678,ADMIN,10040,в 08:15 през “Складове и Стоки”,server
6102,21,1,2869,2,2025-12-18 08:16:17.457,ADMIN,10040,в 08:16 през “Складове и Стоки”,server
6102,22,1,2870,2,2025-12-18 08:16:25.332,ADMIN,10040,в 08:16 през “Складове и Стоки”,server
6102,23,1,2871,2,2025-12-18 08:17:11.922,ADMIN,10040,в 08:17 през “Складове и Стоки”,server
6102,24,1,2872,2,2025-12-18 08:17:17.672,ADMIN,10040,в 08:17 през “Складове и Стоки”,server
6102,25,1,2873,2,2025-12-18 08:17:55.148,ADMIN,10040,в 08:17 през “Складове и Стоки”,server
6102,26,1,2874,2,2025-12-18 08:18:01.402,ADMIN,10040,в 08:18 през “Складове и Стоки”,server
6102,27,1,2875,2,2025-12-18 08:18:36.452,ADMIN,10040,в 08:18 през “Складове и Стоки”,server
6102,28,1,2876,2,2025-12-18 08:18:44.421,ADMIN,10040,в 08:18 през “Складове и Стоки”,server
6102,29,1,2877,2,2025-12-18 08:19:20.856,ADMIN,10040,в 08:19 през “Складове и Стоки”,server
6102,30,1,2878,2,2025-12-18 08:19:27.543,ADMIN,10040,в 08:19 през “Складове и Стоки”,server
6102,31,1,2879,2,2025-12-18 08:28:06.249,ADMIN,10040,в 08:28 през “Складове и Стоки”,server
6102,32,1,2880,2,2025-12-18 08:28:26.185,ADMIN,10040,в 08:28 през “Складове и Стоки”,server
6102,33,1,2881,2,2025-12-18 08:28:39.793,ADMIN,10040,в 08:28 през “Складове и Стоки”,server
6102,34,1,2882,2,2025-12-18 08:29:07.119,ADMIN,10040,в 08:29 през “Складове и Стоки”,server
6102,35,1,2883,2,2025-12-18 08:29:14.775,ADMIN,10040,в 08:29 през “Складове и Стоки”,server
6156,0,1,2884,2,2025-12-18 08:29:59.366,ADMIN,10040,в 08:29 през “Складове и Стоки”,server
6156,1,1,2885,2,2025-12-18 08:30:05.475,ADMIN,10040,в 08:30 през “Складове и Стоки”,server
6156,2,1,2886,2,2025-12-18 08:30:19.224,ADMIN,10040,в 08:30 през “Складове и Стоки”,server
6156,3,1,2887,2,2025-12-18 08:30:26.223,ADMIN,10040,в 08:30 през “Складове и Стоки”,server
6156,4,1,2888,2,2025-12-18 08:30:40.722,ADMIN,10040,в 08:30 през “Складове и Стоки”,server
6156,5,1,2889,2,2025-12-18 08:30:46.394,ADMIN,10040,в 08:30 през “Складове и Стоки”,server
6156,6,1,2890,2,2025-12-18 08:31:14.376,ADMIN,10010,Модифициране на обект,server
6156,7,1,2891,2,2025-12-18 08:31:23.172,ADMIN,10027,Складове и Стоки,server
6156,8,1,2892,2,2025-12-18 08:31:31.010,ADMIN,10040,в 08:31 през “Складове и Стоки”,server
6156,9,1,2893,2,2025-12-18 08:31:42.415,ADMIN,10040,в 08:31 през “Складове и Стоки”,server
6156,10,1,2894,2,2025-12-18 08:33:05.862,ADMIN,10040,в 08:33 през “Складове и Стоки”,server
6156,11,1,2895,2,2025-12-18 08:33:11.440,ADMIN,10040,в 08:33 през “Складове и Стоки”,server
6156,12,1,2896,2,2025-12-18 08:33:27.642,ADMIN,10040,в 08:33 през “Складове и Стоки”,server
6156,13,1,2897,2,2025-12-18 08:33:33.704,ADMIN,10040,в 08:33 през “Складове и Стоки”,server
6156,14,1,2898,2,2025-12-18 08:33:51.265,ADMIN,10040,в 08:33 през “Складове и Стоки”,server
6156,15,1,2899,2,2025-12-18 08:33:58.450,ADMIN,10040,в 08:33 през “Складове и Стоки”,server
6156,16,1,2900,2,2025-12-18 08:42:28.069,ADMIN,10040,в 08:42 през “Складове и Стоки”,server
6156,17,1,2901,2,2025-12-18 08:42:33.412,ADMIN,10040,в 08:42 през “Складове и Стоки”,server
6156,18,1,2902,2,2025-12-18 08:42:50.411,ADMIN,10040,в 08:42 през “Складове и Стоки”,server
6156,19,1,2903,2,2025-12-18 08:42:55.926,ADMIN,10040,в 08:42 през “Складове и Стоки”,server
6156,20,1,2904,2,2025-12-18 09:03:33.009,ADMIN,10040,в 09:03 през “Складове и Стоки”,server
6156,21,1,2905,2,2025-12-18 09:03:38.993,ADMIN,10040,в 09:03 през “Складове и Стоки”,server
6156,22,1,2906,2,2025-12-18 09:03:57.851,ADMIN,10040,в 09:03 през “Складове и Стоки”,server
6156,23,1,2907,2,2025-12-18 09:04:06.928,ADMIN,10040,в 09:04 през “Складове и Стоки”,server
6156,24,1,2908,2,2025-12-18 09:04:20.018,ADMIN,10040,в 09:04 през “Складове и Стоки”,server
6156,25,1,2909,2,2025-12-18 09:04:25.916,ADMIN,10040,в 09:04 през “Складове и Стоки”,server
6156,26,1,2910,2,2025-12-18 09:05:00.226,ADMIN,10040,в 09:04 през “Складове и Стоки”,server
6156,27,1,2911,2,2025-12-18 09:05:06.444,ADMIN,10040,в 09:05 през “Складове и Стоки”,server
6156,28,1,2912,2,2025-12-18 09:05:20.675,ADMIN,10040,в 09:05 през “Складове и Стоки”,server
6156,29,1,2913,2,2025-12-18 09:05:30.534,ADMIN,10040,в 09:05 през “Складове и Стоки”,server
6156,30,1,2914,2,2025-12-18 09:05:50.407,ADMIN,10040,в 09:05 през “Складове и Стоки”,server
6156,31,1,2915,2,2025-12-18 09:05:55.532,ADMIN,10040,в 09:05 през “Складове и Стоки”,server
6156,32,1,2916,2,2025-12-18 09:06:30.978,ADMIN,10040,в 09:06 през “Складове и Стоки”,server
6156,33,1,2917,2,2025-12-18 09:06:36.482,ADMIN,10040,в 09:06 през “Складове и Стоки”,server
6156,34,1,2918,2,2025-12-18 09:07:00.542,ADMIN,10040,в 09:07 през “Складове и Стоки”,server
6156,35,1,2919,2,2025-12-18 09:07:06.245,ADMIN,10040,в 09:07 през “Складове и Стоки”,server
6168,0,1,2920,2,2025-12-18 09:07:19.147,ADMIN,10040,в 09:07 през “Складове и Стоки”,server
6168,1,1,2921,2,2025-12-18 09:07:23.480,ADMIN,10040,в 09:07 през “Складове и Стоки”,server
6168,2,1,2922,2,2025-12-18 09:14:56.571,ADMIN,10040,в 09:14 през “Складове и Стоки”,server
6168,3,1,2923,2,2025-12-18 09:15:03.576,ADMIN,10040,в 09:15 през “Складове и Стоки”,server
6168,4,1,2924,2,2025-12-18 09:15:26.641,ADMIN,10040,в 09:15 през “Складове и Стоки”,server
6168,5,1,2925,2,2025-12-18 09:15:34.181,ADMIN,10040,в 09:15 през “Складове и Стоки”,server
6168,6,1,2926,2,2025-12-18 09:15:48.181,ADMIN,10040,в 09:15 през “Складове и Стоки”,server
6168,7,1,2927,2,2025-12-18 09:15:57.676,ADMIN,10040,в 09:15 през “Складове и Стоки”,server
6168,8,1,2928,2,2025-12-18 09:16:11.396,ADMIN,10040,в 09:16 през “Складове и Стоки”,server
6168,9,1,2929,2,2025-12-18 09:16:16.151,ADMIN,10040,в 09:16 през “Складове и Стоки”,server
6168,10,1,2930,2,2025-12-18 09:16:29.521,ADMIN,10040,в 09:16 през “Складове и Стоки”,server
6168,11,1,2931,2,2025-12-18 09:16:37.291,ADMIN,10040,в 09:16 през “Складове и Стоки”,server
6168,12,1,2932,2,2025-12-18 09:16:52.851,ADMIN,10040,в 09:16 през “Складове и Стоки”,server
6168,13,1,2933,2,2025-12-18 09:16:58.581,ADMIN,10040,в 09:16 през “Складове и Стоки”,server
6168,14,1,2934,2,2025-12-18 09:17:11.401,ADMIN,10040,в 09:17 през “Складове и Стоки”,server
6168,15,1,2935,2,2025-12-18 09:17:17.328,ADMIN,10040,в 09:17 през “Складове и Стоки”,server
6168,16,1,2936,2,2025-12-18 09:19:47.635,ADMIN,10040,в 09:19 през “Складове и Стоки”,server
6168,17,1,2937,2,2025-12-18 09:19:54.181,ADMIN,10040,в 09:19 през “Складове и Стоки”,server
6168,18,1,2938,2,2025-12-18 09:20:33.641,ADMIN,10040,в 09:20 през “Складове и Стоки”,server
6168,19,1,2939,2,2025-12-18 09:20:39.590,ADMIN,10040,в 09:20 през “Складове и Стоки”,server
6168,20,1,2940,2,2025-12-18 09:21:51.617,ADMIN,10039,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
6168,21,1,2941,2,2025-12-18 09:25:14.660,ADMIN,10040,в 09:25 през “Редактирай Серийни/Партидни №”,server
6168,22,1,2942,2,2025-12-18 09:25:19.441,ADMIN,10040,в 09:25 през “Складове и Стоки”,server
6168,23,1,2943,2,2025-12-18 09:25:34.945,ADMIN,10040,в 09:25 през “Складове и Стоки”,server
6168,24,1,2944,2,2025-12-18 09:31:06.940,ADMIN,10049,Складове и Стоки,server
6168,25,1,2945,2,2025-12-18 09:33:29.230,ADMIN,10023,Складове и Стоки,server
6168,26,1,2946,2,2025-12-18 09:33:53.550,ADMIN,10010,Модифициране на обект,server
6168,27,1,2947,2,2025-12-18 09:35:18.107,ADMIN,10039,ДОСТАВКА,server
6168,28,1,2948,2,2025-12-18 09:40:36.289,ADMIN,10003,Складове и Стоки,server
6168,29,1,2949,2,2025-12-18 09:40:48.929,ADMIN,10027,Складове и Стоки,server
6168,30,1,2950,2,2025-12-18 09:40:57.519,ADMIN,10010,Модифициране на обект,server
6168,31,1,2951,2,2025-12-18 09:41:58.690,ADMIN,10040,в 09:41 през “Складове и Стоки”,server
6168,32,1,2952,2,2025-12-18 09:42:04.389,ADMIN,10040,в 09:42 през “Складове и Стоки”,server
6168,33,1,2953,2,2025-12-18 09:48:18.619,ADMIN,10040,в 09:48 през “Складове и Стоки”,server
6168,34,1,2954,2,2025-12-18 09:48:24.718,ADMIN,10040,в 09:48 през “Складове и Стоки”,server
6168,35,1,2955,2,2025-12-18 09:49:32.298,ADMIN,10040,в 09:49 през “Редактирай Серийни/Партидни №”,server
6176,0,1,2956,2,2025-12-18 09:49:59.873,ADMIN,10040,в 09:49 през “Редактирай Серийни/Партидни №”,server
6176,1,1,2957,2,2025-12-18 09:50:05.838,ADMIN,10040,в 09:50 през “Складове и Стоки”,server
6176,2,1,2958,2,2025-12-18 09:50:11.293,ADMIN,10040,в 09:50 през “Складове и Стоки”,server
6176,3,1,2959,2,2025-12-18 09:51:40.623,ADMIN,10023,Складове и Стоки,server
6176,4,1,2960,2,2025-12-18 09:54:13.248,ADMIN,10039,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
6176,5,1,2961,2,2025-12-18 09:56:29.168,ADMIN,10040,в 09:56 през “Складове и Стоки”,server
6176,6,1,2962,2,2025-12-18 09:56:33.378,ADMIN,10040,в 09:56 през “Складове и Стоки”,server
6176,7,1,2963,2,2025-12-18 09:56:44.948,ADMIN,10040,в 09:56 през “Складове и Стоки”,server
6176,8,1,2964,2,2025-12-18 09:56:51.843,ADMIN,10040,в 09:56 през “Складове и Стоки”,server
6176,9,1,2965,2,2025-12-18 09:57:13.223,ADMIN,10040,в 09:57 през “Складове и Стоки”,server
6176,10,1,2966,2,2025-12-18 09:57:19.328,ADMIN,10040,в 09:57 през “Складове и Стоки”,server
6176,11,1,2967,2,2025-12-18 09:58:06.268,ADMIN,10040,в 09:58 през “Складове и Стоки”,server
6176,12,1,2968,2,2025-12-18 09:58:12.498,ADMIN,10040,в 09:58 през “Складове и Стоки”,server
6176,13,1,2969,2,2025-12-18 10:05:52.788,ADMIN,10040,в 10:05 през “Редактирай Серийни/Партидни №”,server
6176,14,1,2970,2,2025-12-18 10:07:13.127,ADMIN,10040,в 10:07 през “Складове и Стоки”,server
6176,15,1,2971,2,2025-12-18 10:07:18.210,ADMIN,10040,в 10:07 през “Складове и Стоки”,server
6176,16,1,2972,2,2025-12-18 10:41:11.792,ADMIN,10040,в 10:41 през “Складове и Стоки”,server
6176,17,1,2973,2,2025-12-18 10:41:16.057,ADMIN,10040,в 10:41 през “Складове и Стоки”,server
6176,18,1,2974,2,2025-12-18 10:46:39.988,ADMIN,10040,в 10:46 през “Редактирай Серийни/Партидни №”,server
6176,19,1,2975,2,2025-12-18 10:47:12.333,ADMIN,10040,в 10:47 през “Складове и Стоки”,server
6176,20,1,2976,2,2025-12-18 10:47:21.899,ADMIN,10040,в 10:47 през “Редактирай Серийни/Партидни №”,server
6176,21,1,2977,2,2025-12-18 10:47:37.501,ADMIN,10027,Складове и Стоки,server
6176,22,1,2978,2,2025-12-18 10:48:05.891,ADMIN,10023,Складове и Стоки,server
6176,23,1,2979,2,2025-12-18 10:50:29.569,ADMIN,10010,Модифициране на обект,server
6176,24,1,2980,2,2025-12-18 10:50:58.749,ADMIN,10011,Редактирай Серийни/Партидни №,server
6176,25,1,2981,2,2025-12-18 10:51:20.521,ADMIN,10027,Складове и Стоки,server
6176,26,1,2982,2,2025-12-18 10:51:20.599,ADMIN,10040,в 10:51 през “Складове и Стоки”,server
6176,27,1,2983,2,2025-12-18 10:51:45.457,ADMIN,10040,в 10:51 през “Редактирай Серийни/Партидни №”,server
6176,28,1,2984,2,2025-12-18 10:52:03.746,ADMIN,10040,в 10:52 през “Складове и Стоки”,server
6176,29,1,2985,2,2025-12-18 10:52:12.327,ADMIN,10040,в 10:52 през “Складове и Стоки”,server
6176,30,1,2986,2,2025-12-18 10:52:43.246,ADMIN,10010,Модифициране на обект,server
6176,31,1,2987,2,2025-12-18 10:52:47.090,ADMIN,10027,Складове и Стоки,server
6176,32,1,2988,2,2025-12-18 10:52:58.689,ADMIN,10040,в 10:52 през “Редактирай Серийни/Партидни №”,server
6176,33,1,2989,2,2025-12-18 10:53:02.782,ADMIN,10040,в 10:53 през “Складове и Стоки”,server
6176,34,1,2990,2,2025-12-18 10:54:20.940,ADMIN,10040,в 10:54 през “Редактирай Серийни/Партидни №”,server
6179,0,1,2991,2,2025-12-18 10:54:28.515,ADMIN,10027,Складове и Стоки,server
6179,1,1,2992,2,2025-12-18 10:54:28.608,ADMIN,10040,в 10:54 през “Складове и Стоки”,server
6179,2,1,2993,2,2025-12-18 10:56:08.352,ADMIN,10040,в 10:56 през “Складове и Стоки”,server
6179,3,1,2994,2,2025-12-18 10:56:22.381,ADMIN,10040,в 10:56 през “Складове и Стоки”,server
6179,4,1,2995,2,2025-12-18 11:01:08.402,ADMIN,10040,в 11:01 през “Складове и Стоки”,server
6179,5,1,2996,2,2025-12-18 11:01:18.230,ADMIN,10040,в 11:01 през “Складове и Стоки”,server
6179,6,1,2997,2,2025-12-18 11:01:23.714,ADMIN,10040,в 11:01 през “Складове и Стоки”,server
6179,7,1,2998,2,2025-12-18 11:02:08.826,ADMIN,10040,в 11:02 през “Складове и Стоки”,server
6179,8,1,2999,2,2025-12-18 11:02:14.210,ADMIN,10040,в 11:02 през “Складове и Стоки”,server
6179,9,1,3000,2,2025-12-18 11:04:05.686,ADMIN,10040,в 11:04 през “Складове и Стоки”,server
6179,10,1,3001,2,2025-12-18 11:04:11.498,ADMIN,10040,в 11:04 през “Складове и Стоки”,server
6179,11,1,3002,2,2025-12-18 11:04:25.138,ADMIN,10040,в 11:04 през “Складове и Стоки”,server
6179,12,1,3003,2,2025-12-18 11:04:33.466,ADMIN,10040,в 11:04 през “Складове и Стоки”,server
6179,13,1,3004,2,2025-12-18 11:04:50.542,ADMIN,10040,в 11:04 през “Складове и Стоки”,server
6179,14,1,3005,2,2025-12-18 11:04:56.448,ADMIN,10040,в 11:04 през “Складове и Стоки”,server
6179,15,1,3006,2,2025-12-18 11:56:47.293,ADMIN,10040,в 11:56 през “Складове и Стоки”,server
6179,16,1,3007,2,2025-12-18 11:56:52.949,ADMIN,10040,в 11:56 през “Складове и Стоки”,server
6179,17,1,3008,2,2025-12-18 11:57:14.479,ADMIN,10040,в 11:57 през “Складове и Стоки”,server
6179,18,1,3009,2,2025-12-18 11:57:21.400,ADMIN,10040,в 11:57 през “Складове и Стоки”,server
6179,19,1,3010,2,2025-12-18 11:57:42.321,ADMIN,10040,в 11:57 през “Складове и Стоки”,server
6179,20,1,3011,2,2025-12-18 11:57:54.742,ADMIN,10040,в 11:57 през “Складове и Стоки”,server
6179,21,1,3012,2,2025-12-18 11:58:06.600,ADMIN,10040,в 11:58 през “Складове и Стоки”,server
6179,22,1,3013,2,2025-12-18 11:58:54.222,ADMIN,10040,в 11:58 през “Складове и Стоки”,server
6179,23,1,3014,2,2025-12-18 11:59:03.799,ADMIN,10040,в 11:59 през “Складове и Стоки”,server
6179,24,1,3015,2,2025-12-18 11:59:14.361,ADMIN,10040,в 11:59 през “Складове и Стоки”,server
6179,25,1,3016,2,2025-12-18 11:59:49.796,ADMIN,10040,в 11:59 през “Складове и Стоки”,server
6179,26,1,3017,2,2025-12-18 11:59:55.749,ADMIN,10040,в 11:59 през “Складове и Стоки”,server
6179,27,1,3018,2,2025-12-18 12:01:08.338,ADMIN,10040,в 12:01 през “Редактирай Серийни/Партидни №”,server
6179,28,1,3019,2,2025-12-18 12:01:12.306,ADMIN,10040,в 12:01 през “Складове и Стоки”,server
6179,29,1,3020,2,2025-12-18 12:01:42.524,ADMIN,10040,в 12:01 през “Складове и Стоки”,server
6179,30,1,3021,2,2025-12-18 12:01:48.204,ADMIN,10040,в 12:01 през “Складове и Стоки”,server
6179,31,1,3022,2,2025-12-18 12:06:51.580,ADMIN,10040,в 12:06 през “Редактирай Серийни/Партидни №”,server
6179,32,1,3023,2,2025-12-18 12:06:55.939,ADMIN,10040,в 12:06 през “Складове и Стоки”,server
6179,33,1,3024,2,2025-12-18 12:07:18.890,ADMIN,10040,в 12:07 през “Редактирай Серийни/Партидни №”,server
6179,34,1,3025,2,2025-12-18 12:07:24.343,ADMIN,10040,в 12:07 през “Складове и Стоки”,server
6183,0,1,3026,2,2025-12-18 12:08:14.933,ADMIN,10040,в 12:08 през “Складове и Стоки”,server
6183,1,1,3027,2,2025-12-18 12:08:45.400,ADMIN,10040,в 12:08 през “Редактирай Серийни/Партидни №”,server
6183,2,1,3028,2,2025-12-18 12:08:48.446,ADMIN,10040,в 12:08 през “Складове и Стоки”,server
6183,3,1,3029,2,2025-12-18 12:09:29.069,ADMIN,10040,в 12:09 през “Складове и Стоки”,server
6183,4,1,3030,2,2025-12-18 12:09:35.474,ADMIN,10040,в 12:09 през “Складове и Стоки”,server
6183,5,1,3031,2,2025-12-18 12:09:50.833,ADMIN,10040,в 12:09 през “Складове и Стоки”,server
6183,6,1,3032,2,2025-12-18 12:09:56.707,ADMIN,10040,в 12:09 през “Складове и Стоки”,server
6183,7,1,3033,2,2025-12-18 12:10:38.923,ADMIN,10040,в 12:10 през “Складове и Стоки”,server
6183,8,1,3034,2,2025-12-18 12:10:52.453,ADMIN,10040,в 12:10 през “Редактирай Серийни/Партидни №”,server
6183,9,1,3035,2,2025-12-18 12:10:57.719,ADMIN,10040,в 12:10 през “Складове и Стоки”,server
6183,10,1,3036,2,2025-12-18 12:11:28.591,ADMIN,10040,в 12:11 през “Складове и Стоки”,server
6183,11,1,3037,2,2025-12-18 12:11:34.435,ADMIN,10040,в 12:11 през “Складове и Стоки”,server
6183,12,1,3038,2,2025-12-18 12:11:40.809,ADMIN,10040,в 12:11 през “Складове и Стоки”,server
6183,13,1,3039,2,2025-12-18 12:12:13.916,ADMIN,10040,в 12:12 през “Редактирай Серийни/Партидни №”,server
6183,14,1,3040,2,2025-12-18 12:12:19.744,ADMIN,10040,в 12:12 през “Складове и Стоки”,server
6183,15,1,3041,2,2025-12-18 12:13:41.004,ADMIN,10040,в 12:13 през “Редактирай Серийни/Партидни №”,server
6183,16,1,3042,2,2025-12-18 12:13:45.426,ADMIN,10040,в 12:13 през “Складове и Стоки”,server
6183,17,1,3043,2,2025-12-18 12:17:59.877,ADMIN,10049,Складове и Стоки,server
6183,18,1,3044,2,2025-12-18 12:18:51.732,ADMIN,10039,ДОСТАВКА,server
6183,19,1,3045,2,2025-12-18 12:19:16.887,ADMIN,10029,прехвърляне,server
6183,20,1,3046,2,2025-12-18 12:19:19.730,ADMIN,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
6183,21,1,3047,2,2025-12-18 14:10:22.388,ADMIN,10040,в 14:10 през “Складове и Стоки”,server
6183,22,1,3048,2,2025-12-18 14:10:44.433,ADMIN,10040,в 14:10 през “Редактирай Серийни/Партидни №”,server
6183,23,1,3049,2,2025-12-18 14:11:00.526,ADMIN,10040,в 14:10 през “Складове и Стоки”,server
6183,24,1,3050,2,2025-12-18 14:11:06.744,ADMIN,10040,в 14:11 през “Складове и Стоки”,server
6183,25,1,3051,2,2025-12-18 14:11:12.119,ADMIN,10040,в 14:11 през “Складове и Стоки”,server
6183,26,1,3052,2,2025-12-18 14:11:18.150,ADMIN,10040,в 14:11 през “Складове и Стоки”,server
6183,27,1,3053,2,2025-12-18 14:11:41.476,ADMIN,10040,в 14:11 през “Складове и Стоки”,server
6183,28,1,3054,2,2025-12-18 14:11:52.366,ADMIN,10040,в 14:11 през “Редактирай Серийни/Партидни №”,server
6183,29,1,3055,2,2025-12-18 14:12:20.786,ADMIN,10040,в 14:12 през “Редактирай Серийни/Партидни №”,server
6183,30,1,3056,2,2025-12-18 14:12:26.785,ADMIN,10040,в 14:12 през “Складове и Стоки”,server
6183,31,1,3057,2,2025-12-18 14:13:16.979,ADMIN,10040,в 14:13 през “Складове и Стоки”,server
6183,32,1,3058,2,2025-12-18 14:13:21.869,ADMIN,10040,в 14:13 през “Складове и Стоки”,server
6183,33,1,3059,2,2025-12-18 14:13:41.524,ADMIN,10040,в 14:13 през “Складове и Стоки”,server
6183,34,1,3060,2,2025-12-18 14:13:51.602,ADMIN,10040,в 14:13 през “Редактирай Серийни/Партидни №”,server
6187,0,1,3061,2,2025-12-18 14:14:17.959,ADMIN,10040,в 14:14 през “Редактирай Серийни/Партидни №”,server
6187,1,1,3062,2,2025-12-18 14:14:32.130,ADMIN,10040,в 14:14 през “Складове и Стоки”,server
6187,2,1,3063,2,2025-12-18 14:14:50.769,ADMIN,10040,в 14:14 през “Складове и Стоки”,server
6187,3,1,3064,2,2025-12-18 14:14:56.228,ADMIN,10040,в 14:14 през “Складове и Стоки”,server
6187,4,1,3065,2,2025-12-18 14:15:29.050,ADMIN,10040,в 14:15 през “Складове и Стоки”,server
6187,5,1,3066,2,2025-12-18 14:15:35.159,ADMIN,10040,в 14:15 през “Складове и Стоки”,server
6187,6,1,3067,2,2025-12-18 14:15:43.518,ADMIN,10040,в 14:15 през “Редактирай Серийни/Партидни №”,server
6187,7,1,3068,2,2025-12-18 14:16:42.795,ADMIN,10040,в 14:16 през “Складове и Стоки”,server
6187,8,1,3069,2,2025-12-18 14:16:47.810,ADMIN,10040,в 14:16 през “Складове и Стоки”,server
6187,9,1,3070,2,2025-12-18 14:17:35.229,ADMIN,10040,в 14:17 през “Складове и Стоки”,server
6187,10,1,3071,2,2025-12-18 14:17:43.056,ADMIN,10040,в 14:17 през “Складове и Стоки”,server
6187,11,1,3072,2,2025-12-18 14:18:12.211,ADMIN,10011,Модифициране на обект,server
6187,12,1,3073,2,2025-12-18 14:23:47.486,ADMIN,10040,в 14:23 през “Складове и Стоки”,server
6187,13,1,3074,2,2025-12-18 14:23:53.360,ADMIN,10040,в 14:23 през “Складове и Стоки”,server
6187,14,1,3075,2,2025-12-18 14:24:22.686,ADMIN,10040,в 14:24 през “Редактирай Серийни/Партидни №”,server
6187,15,1,3076,2,2025-12-18 14:24:26.358,ADMIN,10040,в 14:24 през “Складове и Стоки”,server
6187,16,1,3077,2,2025-12-18 14:25:02.449,ADMIN,10040,в 14:25 през “Складове и Стоки”,server
6187,17,1,3078,2,2025-12-18 14:25:06.949,ADMIN,10040,в 14:25 през “Складове и Стоки”,server
6187,18,1,3079,2,2025-12-18 14:25:27.682,ADMIN,10040,в 14:25 през “Складове и Стоки”,server
6187,19,1,3080,2,2025-12-18 14:25:34.447,ADMIN,10040,в 14:25 през “Складове и Стоки”,server
6187,20,1,3081,2,2025-12-18 14:25:41.884,ADMIN,10040,в 14:25 през “Складове и Стоки”,server
