__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,DT_DOC,DT_DOC_2S,DT_CHANGED,KASA,SMETKA,FIRMA,F_CONTACT,USD,DM,LV,S_1,S_2,S_3,S_4,S_5,LV_ZA_USD,LV_ZA_DM,DM_ZA_USD,LV_ZA_1,LV_ZA_2,LV_ZA_3,LV_ZA_4,LV_ZA_5,OWNER,SIGN_BY,PROPS,NOTE,IS_OPEN,IS_2S,CD_H_NUMBER,CD_H_DATE,IO_DATE,IO_DATE2
7098,2,1,35258188,1319037729,1319037729,1319145558,Z,0000000114,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,4,1,43981141,1319045656,1319045656,1319045792,Z,0000000115,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
7098,5,1,37250065,1319156559,1319156559,1319235586,Z,0000000116,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,6,1,39414364,1319236941,1319236941,1319254778,Z,0000000117,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,7,1,44081721,1319535470,1319535470,1319639249,Z,0000000118,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,8,1,39612064,1319639308,1319639308,1319639469,Z,0000000119,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ники,,N,,,0,0
7098,9,1,37246429,1319639482,1319639482,1319757221,Z,0000000120,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,10,1,41068442,1319734834,1319734834,1319734888,Z,0000000121,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ники,,N,,,0,0
7098,11,1,44977481,1319754432,1319754432,1319860612,Z,0000000122,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,12,1,45856874,1319860986,1319860986,1319944710,Z,0000000123,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,13,1,34554172,1319944718,1319944718,1319958205,Z,0000000124,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,14,1,39519064,1319952309,1319952309,1319952349,Z,0000000125,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
7098,15,1,44115062,1320233448,1320233448,1320233604,Z,0000000126,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Георги,,N,,,0,0
7098,16,1,41037134,1320236386,1320236386,1320240169,Z,0000000127,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,17,1,49830624,1320337932,1320337932,1320359415,Z,0000000128,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
7098,18,1,49679257,1320435499,1320435499,1320436819,Z,0000000129,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино и Ники,,N,,,0,0
7098,19,1,37689805,1320446616,1320446616,1320447000,Z,0000000130,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ботьо,,N,,,0,0
7098,20,1,36814518,1320458861,1320458861,1320458917,Z,0000000131,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,21,1,44752671,1320932897,1320932897,1321135734,Z,0000000132,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,22,1,33832202,1320933420,1320933420,1320935840,Z,0000000133,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Боби,,N,,,0,0
7098,23,1,34346924,1321144776,1321144776,1321157620,Z,0000000134,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,24,1,46296526,1321235471,1321235471,1321253840,Z,0000000135,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,25,1,45792090,1321332521,1321332521,1321363174,Z,0000000136,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7098,26,1,38561470,1321637382,1321637382,1322041394,Z,0000000137,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7705,0,1,43788960,1321732723,1321732723,1321763434,Z,0000000138,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7705,1,1,46379570,1321837372,1321837372,1321863581,Z,0000000139,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7705,2,1,48614617,1321932363,1321932363,1321932437,Z,0000000140,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тео,,N,,,0,0
7705,3,1,43291218,1321933869,1321933869,1321934224,Z,0000000141,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ники,,N,,,0,0
7705,4,1,43702109,1321956212,1321956212,1328835440,Z,0000000142,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7705,5,1,39387535,1322033466,1322033466,1322034056,Z,0000000143,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Станислав,,N,,,0,0
7705,6,1,49381680,1322038054,1322038054,1322064359,Z,0000000144,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7705,7,1,34516120,1322040723,1322040723,1322041292,Z,0000000145,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ники,,N,,,0,0
7705,8,1,48788007,1322051396,1322051396,1322051456,Z,0000000146,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Марио,,N,,,0,0
7705,9,1,42361618,1322064173,1322064173,1322064263,Z,0000000147,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Радо,,N,,,0,0
7705,10,1,43634906,1322334126,1322334126,1322555269,Z,0000000148,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
7705,11,1,40263701,1322344594,1322344594,1322344673,Z,0000000149,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ники,,N,,,0,0
7705,12,1,35373443,1322354295,1322354295,1322358097,Z,0000000150,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тео,,N,,,0,0
7705,13,1,45966325,1322357884,1322357884,1322443554,Z,0000000151,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ачо,,N,,,0,0
7705,14,1,41618603,1322363214,1322363214,1322363270,Z,0000000152,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Станислав,,N,,,0,0
7705,15,1,39427044,1322434618,1322434618,1322463670,Z,0000000153,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
7705,16,1,35165708,1322438508,1322438508,1322438535,Z,0000000154,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Станислав,,N,,,0,0
7705,17,1,43973372,1322438817,1322438817,1322443585,Z,0000000155,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тео,,N,,,0,0
7705,18,1,45457310,1322441610,1322441610,1322533638,Z,0000000156,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тео,,N,,,0,0
7705,19,1,39614927,1322534443,1322534443,1322563084,Z,0000000157,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ачо,,N,,,0,0
7705,20,1,42743849,1322544717,1322544717,1322553824,Z,0000000158,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Станислав,,N,,,0,0
7705,21,1,49229127,1322554793,1322554793,1322554851,Z,0000000159,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тео,,N,,,0,0
7705,22,1,34737392,1322556486,1322556486,1322556510,Z,0000000160,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
7705,23,1,39995343,1322635799,1322635799,1323057146,Z,0000000161,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ники,,N,,,0,0
7705,24,1,44632193,1322636757,1322636757,1322654969,Z,0000000162,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ачо,,N,,,0,0
5497,0,1,45578863,1322639288,1322639288,1322650447,Z,0000000163,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Теодор,,N,,,0,0
5497,1,1,44635923,1322652851,1322652851,1322652950,Z,0000000164,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Марио И,,N,,,0,0
5497,2,1,41835045,1322655312,1322655312,1322657484,Z,0000000165,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
5497,3,1,37649830,1322659794,1322659794,1322659845,Z,0000000166,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Жоро,,N,,,0,0
5497,4,1,46181085,1322738267,1322738267,1322739319,Z,0000000167,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
5497,5,1,47433771,1322755683,1322755683,1322755980,Z,0000000168,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Вътрешно прехвърляне между складове.,,N,,,0,0
5497,6,1,40292150,1322755990,1322755990,1322756114,Z,0000000169,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ангел,,N,,,0,0
5497,7,1,36562969,1322758523,1322758523,1323154656,Z,0000000170,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
5497,8,1,48733861,1322761751,1322761751,1323154594,Z,0000000171,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тео,,N,,,0,0
5497,9,1,38828980,1323036883,1323036883,1323036931,Z,0000000172,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
5497,10,1,43288613,1323036933,1323036933,1323064689,Z,0000000173,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Нико,,N,,,0,0
5497,11,1,40768932,1323039853,1323039853,1323152798,Z,0000000174,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
5497,12,1,33580969,1323143822,1323143822,1323145016,Z,0000000175,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ясен,,N,,,0,0
5497,13,1,47127739,1323154698,1323154698,1323154792,Z,0000000176,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
5497,14,1,38198636,1323154960,1323154960,1323233339,Z,0000000177,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Нико,,N,,,0,0
5497,15,1,45952459,1323155214,1323155214,1323242216,Z,0000000178,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тео,,N,,,0,0
5497,16,1,37416601,1323251428,1323251428,1323251491,Z,0000000179,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
5497,17,1,35373076,1323259056,1323259056,1323259127,Z,0000000180,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Жоро заварчика,,N,,,0,0
5497,18,1,43601467,1323264138,1323264138,1323264187,Z,0000000181,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Жоро ел.,,N,,,0,0
5497,19,1,42685948,1323264487,1323264487,1323264579,Z,0000000182,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Теодор,,N,,,0,0
5497,20,1,45224332,1323264598,1323264598,1323264657,Z,0000000183,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Станислав,,N,,,0,0
5497,21,1,42293101,1323264669,1323264669,1323264894,Z,0000000184,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Радо,,N,,,0,0
5497,22,1,34148178,1323265490,1323265490,1323265548,Z,0000000185,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ясен,,N,,,0,0
5497,23,1,45419704,1323364050,1323364050,1323364085,Z,0000000186,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Радо,,N,,,0,0
5497,24,1,34988405,1323364092,1323364092,1323364227,Z,0000000187,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Тео,,N,,,0,0
8019,0,1,39413278,1323364234,1323364234,1323364264,Z,0000000188,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Станислав,,N,,,0,0
8019,1,1,35824212,1323364270,1323364270,1323364441,Z,0000000189,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ангел,,N,,,0,0
8019,2,1,48703126,1323364500,1323364500,1323364649,Z,0000000190,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ясен,,N,,,0,0
8019,3,1,38725324,1323367002,1323367002,1323367031,Z,0000000191,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Владо,,N,,,0,0
8019,4,1,39828698,1323435417,1323435417,1323435475,Z,0000000192,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Тео,,N,,,0,0
8019,5,1,43031951,1323452958,1323452958,1323453011,Z,0000000193,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ясен,,N,,,0,0
8019,6,1,33920008,1323466791,1323466791,1323467197,Z,0000000194,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Тео,,N,,,0,0
8019,7,1,33895953,1323467208,1323467208,1323467372,Z,0000000195,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Нико,,N,,,0,0
8019,8,1,45478546,1323467385,1323467385,1323468639,Z,0000000196,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ясен,,N,,,0,0
8019,9,1,39522549,1323450093,1323450093,1323750157,Z,0000000197,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Ясен,,N,,,0,0
8019,10,1,41563663,1323840553,1323840553,1323840666,Z,0000000198,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Върнати са обратно в склад,,N,,,0,0
8019,11,1,44722917,1323932947,1323932947,1324044907,Z,0000000199,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
8019,12,1,42733147,1323953565,1323953565,1323953628,Z,0000000200,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,Тино,,N,,,0,0
8019,13,1,37789356,1324639162,1324639162,1325233658,Z,0000000201,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,,,,N,,,0,0
8019,14,1,37353074,1324734135,1324734135,1325235522,Z,0000000202,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8019,15,1,39587597,1324640825,1326534413,1326534415,Z,0000000203,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8019,16,1,36215302,1325258499,1325258499,1325260685,Z,0000000204,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8019,17,1,33818093,1325260787,1326534400,1326534402,Z,0000000205,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8019,18,1,47570544,1325435161,1325435161,1325435232,Z,0000000206,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8019,19,1,42049202,1325436203,1326534351,1326534353,Z,0000000207,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8019,20,1,35729266,1325441438,1326532283,1326532300,Z,0000000208,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8019,21,1,42448342,1325451852,1326532262,1326532269,Z,0000000209,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8019,22,1,41711187,1325452158,1325552956,1325552978,Z,0000000210,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8019,23,1,45439730,1325453318,1325552942,1325552945,Z,0000000211,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8019,24,1,45065910,1325353436,1326534376,1326534379,Z,0000000212,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8019,25,1,34563282,1325465717,1325465717,1325465755,Z,0000000213,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8019,26,1,41484674,1325550231,1325550231,1325550389,Z,0000000214,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8611,0,1,38598089,1325550398,1325552929,1325552933,Z,0000000215,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,1,1,33715895,1328135688,1328135911,1328135913,Z,0000000229, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,2,1,48895620,1328135930,1328136177,1328136180,Z,0000000230, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,3,1,45599692,1328136625,1328137023,1328137025,Z,0000000231, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,4,1,39337287,1328138538,1328138632,1328138634,Z,0000000232, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,5,1,42380375,1328142282,1328142282,1328142310,Z,0000000233, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8611,6,1,44859087,1329634329,1329635036,1329635044,Z,0000000234, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,7,1,35941147,1329637768,1329637973,1329637975,Z,0000000235, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
