relation_id,table,field_position,field_name,dtype_code,dtype,length,scale,subtype,offset_latest_format,latest_format
166,DISTRIB_TEMP,1,DT_LEVEL,9,long,4,0,0,8,1
166,DISTRIB_TEMP,2,DT_CODE,1,text,8,0,0,12,1
166,DISTRIB_TEMP,3,DT_NAME,1,text,48,0,0,20,1
166,DISTRIB_TEMP,4,DT_OBOROT,12,double,8,0,0,72,1
166,DISTRIB_TEMP,5,DT_LICHEN,12,double,8,0,0,80,1
166,DISTRIB_TEMP,6,DT_PERCENT,12,double,8,0,0,88,1
166,DISTRIB_TEMP,7,DT_PAYMANT,12,double,8,0,0,96,1
166,DISTRIB_TEMP,8,DT_SUBPAY,12,double,8,0,0,104,1
166,DISTRIB_TEMP,9,DT_PUREPAY,12,double,8,0,0,112,1
167,DOC_CONTACTS,0,DATETIME,9,long,4,0,0,4,1
167,DOC_CONTACTS,1,SM_TYPE,9,long,4,0,0,8,1
167,DOC_CONTACTS,2,COUNTRY,1,text,2,0,0,12,1
167,DOC_CONTACTS,3,CITY,1,text,32,0,0,14,1
167,DOC_CONTACTS,4,ADDR,1,text,128,0,0,46,1
167,DOC_CONTACTS,5,POST,1,text,16,0,0,174,1
167,DOC_CONTACTS,6,TEL,1,text,128,0,0,190,1
167,DOC_CONTACTS,7,EMAIL,1,text,64,0,0,318,1
167,DOC_CONTACTS,8,CONTACT,1,text,48,0,0,382,1
167,DOC_CONTACTS,9,NOTE,3,varying,1026,0,0,430,1
168,DOC_CONTAINER,0,DT_CREATED,9,long,4,0,0,4,1
168,DOC_CONTAINER,1,DATETIME,9,long,4,0,0,8,1
168,DOC_CONTAINER,2,NUM,8,short,2,0,0,12,1
168,DOC_CONTAINER,3,OWNER,1,text,48,0,0,14,1
168,DOC_CONTAINER,4,SM_TYPE,8,short,2,0,0,62,1
168,DOC_CONTAINER,5,SMETKA,1,text,32,0,0,64,1
168,DOC_CONTAINER,6,DT_DOC,9,long,4,0,0,96,1
168,DOC_CONTAINER,7,SKLAD,1,text,48,0,0,100,1
168,DOC_CONTAINER,8,GRUPA,1,text,48,0,0,148,1
168,DOC_CONTAINER,9,STOKA,1,text,48,0,0,196,1
168,DOC_CONTAINER,10,SER_NO,1,text,48,0,0,244,1
168,DOC_CONTAINER,11,KOLICH,12,double,8,0,0,296,1
168,DOC_CONTAINER,12,KOLICH2,12,double,8,0,0,304,1
168,DOC_CONTAINER,13,WARRANTY,1,text,80,0,0,312,1
168,DOC_CONTAINER,14,NOTE,1,text,64,0,0,392,1
168,DOC_CONTAINER,15,AGENT,1,text,48,0,0,456,1
168,DOC_CONTAINER,16,BROKER,1,text,48,0,0,504,1
168,DOC_CONTAINER,17,PROPS,17,blob,8,0,1,552,1
168,DOC_CONTAINER,18,PROPS_ROW,17,blob,8,0,1,560,1
168,DOC_CONTAINER,19,CENA,12,double,8,0,0,568,1
168,DOC_CONTAINER,20,VALUTA,1,text,1,0,0,576,1
168,DOC_CONTAINER,21,DISCOUNT,12,double,8,0,0,584,1
168,DOC_CONTAINER,22,DDS,12,double,8,0,0,592,1
168,DOC_CONTAINER,23,CENA_LIST,1,text,48,0,0,600,1
168,DOC_CONTAINER,24,DISCOUNT2,12,double,8,0,0,648,1
168,DOC_CONTAINER,25,IS_REL_DISCOUNT,1,text,1,0,0,656,1
169,DOC_LINKS,0,ID,9,long,4,0,0,4,1
169,DOC_LINKS,1,SM_FROM,9,long,4,0,0,8,1
169,DOC_LINKS,2,DATETIME_FROM,9,long,4,0,0,12,1
169,DOC_LINKS,3,NUM_FROM,9,long,4,0,0,16,1
169,DOC_LINKS,4,SM_TO,9,long,4,0,0,20,1
169,DOC_LINKS,5,DATETIME_TO,9,long,4,0,0,24,1
169,DOC_LINKS,6,NUM_TO,9,long,4,0,0,28,1
169,DOC_LINKS,7,DT_CHANGED,9,long,4,0,0,32,1
170,DRUGI,0,DATETIME,9,long,4,0,0,8,1
170,DRUGI,1,DT_DOC,9,long,4,0,0,12,1
170,DRUGI,2,DT_CHANGED,9,long,4,0,0,16,1
170,DRUGI,3,KASA,1,text,1,0,0,20,1
170,DRUGI,4,SMETKA,1,text,32,0,0,21,1
170,DRUGI,5,FIRMA,1,text,48,0,0,53,1
170,DRUGI,6,PRIHOD,1,text,1,0,0,101,1
170,DRUGI,7,CODE,1,text,16,0,0,102,1
170,DRUGI,8,SCRIPT,1,text,128,0,0,118,1
170,DRUGI,9,NOTE,1,text,128,0,0,246,1
170,DRUGI,10,PROPS,17,blob,8,0,1,376,1
170,DRUGI,11,USD,12,double,8,0,0,384,1
170,DRUGI,12,DM,12,double,8,0,0,392,1
170,DRUGI,13,LV,12,double,8,0,0,400,1
170,DRUGI,14,S_1,12,double,8,0,0,408,1
170,DRUGI,15,S_2,12,double,8,0,0,416,1
170,DRUGI,16,S_3,12,double,8,0,0,424,1
170,DRUGI,17,S_4,12,double,8,0,0,432,1
170,DRUGI,18,S_5,12,double,8,0,0,440,1
170,DRUGI,19,KONSIGNACIA,1,text,1,0,0,448,1
170,DRUGI,20,KB_ID,9,long,4,0,0,452,1
170,DRUGI,21,OWNER,1,text,48,0,0,456,1
170,DRUGI,22,SIGN_BY,1,text,48,0,0,504,1
170,DRUGI,23,IS_OPEN,1,text,1,0,0,552,1
170,DRUGI,24,JUAN,1,text,1,0,0,553,1
170,DRUGI,25,FACTUR_ID,1,text,1,0,0,554,1
170,DRUGI,26,FACTUR_BY,1,text,48,0,0,555,1
170,DRUGI,27,FACTUR_NO,1,text,16,0,0,603,1
170,DRUGI,28,FACTUR_DT,9,long,4,0,0,620,1
170,DRUGI,29,FACTUR_EX,1,text,1,0,0,624,1
170,DRUGI,30,FACTUR_PN,1,text,16,0,0,625,1
170,DRUGI,31,FACTUR_PD,9,long,4,0,0,644,1
170,DRUGI,32,FACTUR_OS,1,text,64,0,0,648,1
170,DRUGI,33,DDS,12,double,8,0,0,712,1
171,ETAPS,0,ID,9,long,4,0,0,4,1
171,ETAPS,1,NAME,1,text,48,0,0,8,1
171,ETAPS,2,IS_ACTIVE,1,text,1,0,0,56,1
172,ETAPS_MACHINES,0,ID,9,long,4,0,0,4,1
172,ETAPS_MACHINES,1,NAME,1,text,48,0,0,8,1
172,ETAPS_MACHINES,2,IS_ACTIVE,1,text,1,0,0,56,1
173,ETAPS_PROD,0,ID,9,long,4,0,0,4,1
173,ETAPS_PROD,1,PROD_DT_CREATED,9,long,4,0,0,8,1
173,ETAPS_PROD,2,PROD_DT_STP,9,long,4,0,0,12,1
173,ETAPS_PROD,3,ETAP_FOLLOW_NUM,9,long,4,0,0,16,1
173,ETAPS_PROD,4,VARIANT_NUM,9,long,4,0,0,20,1
173,ETAPS_PROD,5,ETAP_ID,9,long,4,0,0,24,1
173,ETAPS_PROD,6,MACHINE_ID,9,long,4,0,0,28,1
173,ETAPS_PROD,7,TIME_TO_PREPARE,9,long,4,0,0,32,1
173,ETAPS_PROD,8,TIME_TO_WORK,9,long,4,0,0,36,1
173,ETAPS_PROD,9,TIME_TO_FINISH,9,long,4,0,0,40,1
173,ETAPS_PROD,10,FOR_KOLICH,1,text,1,0,0,44,1
173,ETAPS_PROD,11,DT_START,9,long,4,0,0,48,1
173,ETAPS_PROD,12,DT_FINISH,9,long,4,0,0,52,1
174,FAC_NO,0,KASA,1,text,1,0,0,4,1
174,FAC_NO,1,FACTUR_BY,1,text,48,0,0,5,1
174,FAC_NO,2,DOC,1,text,16,0,0,53,1
174,FAC_NO,3,NUM,12,double,8,0,0,72,1
175,FINGERS,0,FIRMA,1,text,48,0,0,4,1
175,FINGERS,1,FINGER,9,long,4,0,0,52,1
175,FINGERS,2,TIP,1,text,1,0,0,56,1
175,FINGERS,3,PRINT_,17,blob,8,0,0,64,1
176,FIRM_CONTACTS,0,FIRMA,1,text,48,0,0,4,2
176,FIRM_CONTACTS,1,CONTACT,1,text,48,0,0,52,2
176,FIRM_CONTACTS,2,ID,9,long,4,0,0,100,2
176,FIRM_CONTACTS,3,OCCUPATION,1,text,48,0,0,104,2
176,FIRM_CONTACTS,4,CODE,1,text,24,0,0,152,2
176,FIRM_CONTACTS,5,COUNTRY,1,text,2,0,0,176,2
176,FIRM_CONTACTS,6,CITY,1,text,32,0,0,178,2
176,FIRM_CONTACTS,7,ADDR,1,text,128,0,0,210,2
176,FIRM_CONTACTS,8,POST,1,text,16,0,0,338,2
176,FIRM_CONTACTS,9,TEL,1,text,128,0,0,354,2
176,FIRM_CONTACTS,10,EMAIL,1,text,64,0,0,482,2
176,FIRM_CONTACTS,11,NOTE,3,varying,1026,0,0,546,2
176,FIRM_CONTACTS,12,IS_ACTIVE,1,text,1,0,0,1572,2
176,FIRM_CONTACTS,13,GR_CONTACT,1,text,48,0,0,1573,2
176,FIRM_CONTACTS,14,ID_EUROSPED,1,text,24,0,0,1621,2
177,FIRMI,0,DT_CHANGED,9,long,4,0,0,12,2
177,FIRMI,1,FIRMA,1,text,48,0,0,16,2
177,FIRMI,2,ID_FIRMA,9,long,4,0,0,64,2
177,FIRMI,3,CODE,1,text,24,0,0,68,2
177,FIRMI,4,COUNTRY,1,text,2,0,0,92,2
177,FIRMI,5,CITY,1,text,32,0,0,94,2
177,FIRMI,6,ADDR,1,text,128,0,0,126,2
177,FIRMI,7,POST,1,text,16,0,0,254,2
177,FIRMI,8,C_COUNTRY,1,text,2,0,0,270,2
177,FIRMI,9,C_CITY,1,text,32,0,0,272,2
177,FIRMI,10,C_ADDR,1,text,128,0,0,304,2
177,FIRMI,11,C_POST,1,text,16,0,0,432,2
177,FIRMI,12,TEL,1,text,128,0,0,448,2
177,FIRMI,13,MOL,1,text,48,0,0,576,2
177,FIRMI,14,EGN,1,text,10,0,0,624,2
177,FIRMI,15,EMAIL,1,text,64,0,0,634,2
177,FIRMI,16,DAN_NO,1,text,16,0,0,698,2
177,FIRMI,17,BULSTAT,1,text,16,0,0,714,2
177,FIRMI,18,EIK_VAT,1,text,16,0,0,730,2
177,FIRMI,19,BANK,1,text,32,0,0,746,2
177,FIRMI,20,BANK_CODE,1,text,16,0,0,778,2
177,FIRMI,21,BANK_KLON,1,text,32,0,0,794,2
177,FIRMI,22,BANK_SMETKA,1,text,32,0,0,826,2
177,FIRMI,23,DDS_BANK,1,text,32,0,0,858,2
177,FIRMI,24,DDS_BANK_CODE,1,text,16,0,0,890,2
177,FIRMI,25,DDS_BANK_KLON,1,text,32,0,0,906,2
177,FIRMI,26,DDS_BANK_SMETKA,1,text,32,0,0,938,2
177,FIRMI,27,POLUCHATEL,1,text,48,0,0,970,2
177,FIRMI,28,POLUCHATEL_EGN,1,text,10,0,0,1018,2
177,FIRMI,29,PREWOZ,1,text,48,0,0,1028,2
177,FIRMI,30,CAR_NO,1,text,8,0,0,1076,2
177,FIRMI,31,PARENT,1,text,48,0,0,1084,2
177,FIRMI,32,BROKER,1,text,48,0,0,1132,2
177,FIRMI,33,PASSWRD,1,text,32,0,0,1180,2
177,FIRMI,34,INIT_SALDO_USD,12,double,8,0,0,1216,2
177,FIRMI,35,INIT_SALDO_DM,12,double,8,0,0,1224,2
177,FIRMI,36,INIT_SALDO_LV,12,double,8,0,0,1232,2
177,FIRMI,37,INIT_SALDO_1,12,double,8,0,0,1240,2
177,FIRMI,38,INIT_SALDO_2,12,double,8,0,0,1248,2
177,FIRMI,39,INIT_SALDO_3,12,double,8,0,0,1256,2
177,FIRMI,40,INIT_SALDO_4,12,double,8,0,0,1264,2
177,FIRMI,41,INIT_SALDO_5,12,double,8,0,0,1272,2
177,FIRMI,42,SALDO_USD,12,double,8,0,0,1280,2
177,FIRMI,43,SALDO_DM,12,double,8,0,0,1288,2
177,FIRMI,44,SALDO_LV,12,double,8,0,0,1296,2
177,FIRMI,45,SALDO_1,12,double,8,0,0,1304,2
177,FIRMI,46,SALDO_2,12,double,8,0,0,1312,2
177,FIRMI,47,SALDO_3,12,double,8,0,0,1320,2
177,FIRMI,48,SALDO_4,12,double,8,0,0,1328,2
177,FIRMI,49,SALDO_5,12,double,8,0,0,1336,2
177,FIRMI,50,NOTE,17,blob,8,0,1,1344,2
177,FIRMI,51,MOL_EGN,1,text,10,0,0,1352,2
177,FIRMI,52,TIP,1,text,1,0,0,1362,2
177,FIRMI,53,IS_TIP_REAL,1,text,1,0,0,1363,2
177,FIRMI,54,IS_LOST,1,text,1,0,0,1364,2
177,FIRMI,55,WANTED,1,text,64,0,0,1365,2
177,FIRMI,56,IS_DDS_REG,1,text,1,0,0,1429,2
177,FIRMI,57,AGENT,1,text,48,0,0,1430,2
177,FIRMI,58,F_GRUPA,1,text,48,0,0,1478,2
177,FIRMI,59,CONNECT_BY,1,text,48,0,0,1526,2
177,FIRMI,60,DATE_CREATED,9,long,4,0,0,1576,2
177,FIRMI,61,PROPS,17,blob,8,0,1,1584,2
177,FIRMI,62,LIMIT_CREDIT,12,double,8,0,0,1592,2
177,FIRMI,63,LIMIT_CREDIT_VAL,1,text,1,0,0,1600,2
177,FIRMI,64,LIMIT_DEBIT,12,double,8,0,0,1608,2
177,FIRMI,65,LIMIT_DEBIT_VAL,1,text,1,0,0,1616,2
177,FIRMI,66,IS_LIMIT_PADEZH,1,text,1,0,0,1617,2
177,FIRMI,67,WEB_NAME,1,text,48,0,0,1618,2
177,FIRMI,68,WEB_PASS,1,text,32,0,0,1666,2
177,FIRMI,69,FOTO,17,blob,8,0,0,1704,2
177,FIRMI,70,WOP_IS_USED,1,text,1,0,0,1712,2
177,FIRMI,71,WOP_KONSIGNACIA,1,text,1,0,0,1713,2
177,FIRMI,72,WOP_KB_ID,9,long,4,0,0,1716,2
177,FIRMI,73,WOP_IS_DDS,1,text,1,0,0,1720,2
177,FIRMI,74,WOP_DAYS,9,long,4,0,0,1724,2
177,FIRMI,75,AUTO_FACTUR_ID,1,text,1,0,0,1728,2
177,FIRMI,76,IS_ACTIVE,1,text,1,0,0,1729,2
177,FIRMI,77,ACC_CODE,9,long,4,0,0,1732,2
177,FIRMI,78,ACC_NAME,1,text,48,0,0,1736,2
177,FIRMI,79,IS_SPEC_DISCOUNT,1,text,1,0,0,1784,2
177,FIRMI,80,IS_PARTEX,1,text,1,0,0,1785,2
177,FIRMI,81,SPEC_DISCOUNT_DATE,9,long,4,0,0,1788,2
177,FIRMI,82,SPEC_DISCOUNT_SALDO,12,double,8,0,0,1792,2
177,FIRMI,83,INIT_SALDO_BONUS,12,double,8,0,0,1800,2
177,FIRMI,84,SALDO_BONUS,12,double,8,0,0,1808,2
177,FIRMI,85,WEB_IS_SPEC_CENI,1,text,1,0,0,1816,2
177,FIRMI,86,LIMIT_EXTRA_DAYS,9,long,4,0,0,1820,2
177,FIRMI,87,PRIVATE_SPEC,1,text,1,0,0,1824,2
177,FIRMI,88,IS_PERSON,1,text,1,0,0,1825,2
177,FIRMI,89,IS_CONST_PRICES,1,text,1,0,0,1826,2
177,FIRMI,90,F_ROLE,1,text,48,0,0,1827,2
177,FIRMI,91,DISCOUNT_SCH_ID,9,long,4,0,0,1876,2
177,FIRMI,92,USE_BONUS,1,text,1,0,0,1880,2
177,FIRMI,93,SPEEDY_ADDRESS,3,varying,514,0,0,1882,2
177,FIRMI,94,WAVE,9,long,4,0,0,2396,2
177,FIRMI,95,SROK_DOST,9,long,4,0,0,2400,2
178,FISCAL_UNITS,0,ID,9,long,4,0,0,4,1
178,FISCAL_UNITS,1,DT_CREATED,9,long,4,0,0,8,1
178,FISCAL_UNITS,2,FU_NUMBER,1,text,20,0,0,12,1
178,FISCAL_UNITS,3,FU_MEMORY,1,text,20,0,0,32,1
178,FISCAL_UNITS,4,FU_BULSTAT,1,text,15,0,0,52,1
178,FISCAL_UNITS,5,FU_OBEKT,1,text,48,0,0,67,1
178,FISCAL_UNITS,6,FU_SKLAD,1,text,48,0,0,115,1
178,FISCAL_UNITS,7,FU_COUNTER,9,long,4,0,0,164,1
179,GDPR,0,ID,9,long,4,0,0,4,1
179,GDPR,1,FIRMA,1,text,48,0,0,8,1
179,GDPR,2,FORGOTTEN,12,double,8,0,0,56,1
180,GDPR_CONSENTS,0,ID,9,long,4,0,0,4,1
180,GDPR_CONSENTS,1,CONSENT,1,text,48,0,0,8,1
180,GDPR_CONSENTS,2,IS_CHECKED,1,text,1,0,0,56,1
181,GDPR_GOALS,0,ID,9,long,4,0,0,4,1
181,GDPR_GOALS,1,GOAL,1,text,48,0,0,8,1
181,GDPR_GOALS,2,IS_CHECKED,1,text,1,0,0,56,1
182,GDPR_PERSON_GOALS,0,FIRMA,1,text,48,0,0,4,1
182,GDPR_PERSON_GOALS,1,GOAL_ID,9,long,4,0,0,52,1
183,GDPR_PERSON_FIELDS,0,FIRMA,1,text,48,0,0,4,1
183,GDPR_PERSON_FIELDS,1,F_EGN,1,text,1,0,0,52,1
183,GDPR_PERSON_FIELDS,2,F_ADDR,1,text,1,0,0,53,1
183,GDPR_PERSON_FIELDS,3,F_TEL,1,text,1,0,0,54,1
183,GDPR_PERSON_FIELDS,4,F_EMAIL,1,text,1,0,0,55,1
183,GDPR_PERSON_FIELDS,5,F_BANK,1,text,1,0,0,56,1
183,GDPR_PERSON_FIELDS,6,F_PROPS,1,text,1,0,0,57,1
183,GDPR_PERSON_FIELDS,7,F_NOTE,1,text,1,0,0,58,1
183,GDPR_PERSON_FIELDS,8,START_DT,9,long,4,0,0,60,1
183,GDPR_PERSON_FIELDS,9,STOP_DT,9,long,4,0,0,64,1
183,GDPR_PERSON_FIELDS,10,TERM_DAYS,9,long,4,0,0,68,1
183,GDPR_PERSON_FIELDS,11,CONSENT_ID,9,long,4,0,0,72,1
183,GDPR_PERSON_FIELDS,12,NOTE,3,varying,257,0,0,76,1
184,GRUPI,0,DT_CHANGED,9,long,4,0,0,8,1
184,GRUPI,1,GRUPA,1,text,48,0,0,12,1
184,GRUPI,2,PARENT_GR,1,text,48,0,0,60,1
184,GRUPI,3,CODE,1,text,48,0,0,108,1
184,GRUPI,4,BARCODE,1,text,32,0,0,156,1
184,GRUPI,5,VALUTA_KUP,1,text,1,0,0,188,1
184,GRUPI,6,VALUTA_PROD_ED,1,text,1,0,0,189,1
184,GRUPI,7,VALUTA_PROD_DR,1,text,1,0,0,190,1
184,GRUPI,8,RAZFAS1,1,text,8,0,0,191,1
184,GRUPI,9,RAZFAS2,1,text,8,0,0,199,1
184,GRUPI,10,RELATOR,12,double,8,0,0,208,1
184,GRUPI,11,CENA_KUP,12,double,8,0,0,216,1
184,GRUPI,12,CENA_PROD_ED1,12,double,8,0,0,224,1
184,GRUPI,13,CENA_PROD_DR1,12,double,8,0,0,232,1
184,GRUPI,14,DDS_DEF,12,double,8,0,0,240,1
184,GRUPI,15,PROPS,17,blob,8,0,1,248,1
184,GRUPI,16,NOTE,17,blob,8,0,1,256,1
184,GRUPI,17,IS_SER_NO,1,text,1,0,0,264,1
184,GRUPI,18,MIN_KOLICH,12,double,8,0,0,272,1
184,GRUPI,19,MAX_KOLICH,12,double,8,0,0,280,1
184,GRUPI,20,DOSTAW,1,text,48,0,0,288,1
184,GRUPI,21,INTRASTAT,1,text,16,0,0,336,1
184,GRUPI,22,COUNTRY,1,text,2,0,0,352,1
184,GRUPI,23,TEGLO,12,double,8,0,0,360,1
184,GRUPI,24,TREND,12,double,8,0,0,368,1
184,GRUPI,25,IS_ACTIVE,1,text,1,0,0,376,1
184,GRUPI,26,ACC_TIP,8,short,2,0,0,378,1
184,GRUPI,27,EEO_NO,1,text,8,0,0,380,1
184,GRUPI,28,EEO_TEGLO,12,double,8,0,0,392,1
184,GRUPI,29,IS_ACTIVE_WEB,1,text,1,0,0,400,1
184,GRUPI,30,IS_ACTIVE_PARENT,1,text,1,0,0,401,1
184,GRUPI,31,IS_ACTIVE_WEB_PARENT,1,text,1,0,0,402,1
184,GRUPI,32,GROUP_ID,9,long,4,0,0,404,1
184,GRUPI,33,FOLLOW_NUM,12,double,8,0,0,408,1
184,GRUPI,34,ID_PROPS_GRP_G,1,text,20,0,0,416,1
184,GRUPI,35,IS_RESTRICT,9,long,4,0,0,436,1
185,IN_WORK,0,OWNER,1,text,48,0,0,4,1
185,IN_WORK,1,KASA,1,text,1,0,0,52,1
185,IN_WORK,2,REG_DATETIME,9,long,4,0,0,56,1
186,IO_GRAPH,0,ID,9,long,4,0,0,4,1
186,IO_GRAPH,1,ID_RAMP,9,long,4,0,0,8,1
186,IO_GRAPH,2,START_TIME,9,long,4,0,0,12,1
186,IO_GRAPH,3,NAME,1,text,48,0,0,16,1
187,IO_RAMPS,0,ID,9,long,4,0,0,4,1
187,IO_RAMPS,1,NAME,1,text,48,0,0,8,1
187,IO_RAMPS,2,IS_IO,1,text,1,0,0,56,1
188,IO_TRUCKS,0,DATETIME,9,long,4,0,0,4,1
188,IO_TRUCKS,1,SMETKA,1,text,32,0,0,8,1
188,IO_TRUCKS,2,TRUCK_NO,1,text,32,0,0,40,1
188,IO_TRUCKS,3,FIRMA,1,text,48,0,0,72,1
188,IO_TRUCKS,4,OWNER,1,text,48,0,0,120,1
188,IO_TRUCKS,5,WEIGHT_BEFORE,12,double,8,0,0,168,1
188,IO_TRUCKS,6,WEIGHT_AFTER,12,double,8,0,0,176,1
188,IO_TRUCKS,7,DT_BEFORE,9,long,4,0,0,184,1
188,IO_TRUCKS,8,DT_AFTER,9,long,4,0,0,188,1
188,IO_TRUCKS,9,NOTE,3,varying,257,0,0,192,1
188,IO_TRUCKS,10,ORD_TYPE,9,long,4,0,0,452,1
188,IO_TRUCKS,11,ORD_DATETIME,9,long,4,0,0,456,1
188,IO_TRUCKS,12,IS_ACTIVE,1,text,1,0,0,460,1
188,IO_TRUCKS,13,SM_TYPE,9,long,4,0,0,464,1
188,IO_TRUCKS,14,SM_DATETIME,9,long,4,0,0,468,1
189,KASI_BANKI,0,KB_ID,9,long,4,0,0,4,1
189,KASI_BANKI,1,KB_TIP,1,text,1,0,0,8,1
189,KASI_BANKI,2,KB_NAME,1,text,48,0,0,9,1
189,KASI_BANKI,3,KB_MOL,1,text,48,0,0,57,1
189,KASI_BANKI,4,KB_ADDR,1,text,48,0,0,105,1
189,KASI_BANKI,5,BANK_CODE,1,text,16,0,0,153,1
189,KASI_BANKI,6,BANK_KLON,1,text,32,0,0,169,1
189,KASI_BANKI,7,BANK_SMETKA,1,text,32,0,0,201,1
189,KASI_BANKI,8,IS_ACTIVE,1,text,1,0,0,233,1
189,KASI_BANKI,9,CASH_PAYMENT,9,long,4,0,0,236,1
189,KASI_BANKI,10,LIMIT,12,double,8,0,0,240,1
189,KASI_BANKI,11,ACCOUNT,1,text,32,0,0,248,1
190,KUPUWA,0,DATETIME,9,long,4,0,0,8,1
190,KUPUWA,1,DT_DOC,9,long,4,0,0,12,1
190,KUPUWA,2,DT_DOC_2S,9,long,4,0,0,16,1
190,KUPUWA,3,DT_CHANGED,9,long,4,0,0,20,1
190,KUPUWA,4,KASA,1,text,1,0,0,24,1
190,KUPUWA,5,SMETKA,1,text,32,0,0,25,1
190,KUPUWA,6,FIRMA,1,text,48,0,0,57,1
190,KUPUWA,7,AGENT,1,text,48,0,0,105,1
190,KUPUWA,8,PREWOZ,1,text,48,0,0,153,1
190,KUPUWA,9,P_CONTACT,1,text,48,0,0,201,1
190,KUPUWA,10,F_CONTACT,1,text,48,0,0,249,1
190,KUPUWA,11,USD,12,double,8,0,0,304,1
190,KUPUWA,12,DM,12,double,8,0,0,312,1
190,KUPUWA,13,LV,12,double,8,0,0,320,1
190,KUPUWA,14,S_1,12,double,8,0,0,328,1
190,KUPUWA,15,S_2,12,double,8,0,0,336,1
190,KUPUWA,16,S_3,12,double,8,0,0,344,1
190,KUPUWA,17,S_4,12,double,8,0,0,352,1
190,KUPUWA,18,S_5,12,double,8,0,0,360,1
190,KUPUWA,19,LV_ZA_USD,12,double,8,0,0,368,1
190,KUPUWA,20,LV_ZA_DM,12,double,8,0,0,376,1
190,KUPUWA,21,DM_ZA_USD,12,double,8,0,0,384,1
190,KUPUWA,22,LV_ZA_1,12,double,8,0,0,392,1
190,KUPUWA,23,LV_ZA_2,12,double,8,0,0,400,1
190,KUPUWA,24,LV_ZA_3,12,double,8,0,0,408,1
190,KUPUWA,25,LV_ZA_4,12,double,8,0,0,416,1
190,KUPUWA,26,LV_ZA_5,12,double,8,0,0,424,1
190,KUPUWA,27,OWNER,1,text,48,0,0,432,1
190,KUPUWA,28,SIGN_BY,1,text,48,0,0,480,1
190,KUPUWA,29,FACTUR_ID,1,text,1,0,0,528,1
190,KUPUWA,30,FACTUR_BY,1,text,48,0,0,529,1
190,KUPUWA,31,FACTUR_NO,1,text,16,0,0,577,1
190,KUPUWA,32,FACTUR_DT,9,long,4,0,0,596,1
190,KUPUWA,33,FACTUR_EX,1,text,1,0,0,600,1
190,KUPUWA,34,FACTUR_PN,1,text,16,0,0,601,1
190,KUPUWA,35,FACTUR_PD,9,long,4,0,0,620,1
190,KUPUWA,36,FACTUR_OS,1,text,64,0,0,624,1
190,KUPUWA,37,ISTAT_DEAL_TYPE,1,text,2,0,0,688,1
190,KUPUWA,38,ISTAT_STAT_PROC,1,text,1,0,0,690,1
190,KUPUWA,39,ISTAT_TERMS,1,text,3,0,0,691,1
190,KUPUWA,40,ISTAT_TRANS_TYPE,1,text,1,0,0,694,1
190,KUPUWA,41,ISTAT_TRANS_FROM,1,text,2,0,0,695,1
190,KUPUWA,42,ISTAT_REGION,1,text,3,0,0,697,1
190,KUPUWA,43,PROPS,17,blob,8,0,1,704,1
190,KUPUWA,44,NOTE,1,text,255,0,0,712,1
190,KUPUWA,45,IS_OPEN,1,text,1,0,0,967,1
190,KUPUWA,46,DT_AVANS,9,long,4,0,0,968,1
190,KUPUWA,47,CD_J_NUMBER,1,text,32,0,0,972,1
190,KUPUWA,48,CD_J_DATE,9,long,4,0,0,1004,1
190,KUPUWA,49,CD_DDS,12,double,8,0,0,1008,1
190,KUPUWA,50,CD_DUTY,12,double,8,0,0,1016,1
191,KUPUWA_ITEMS,0,DATETIME,9,long,4,0,0,8,5
191,KUPUWA_ITEMS,1,NUM,8,short,2,0,0,12,5
191,KUPUWA_ITEMS,2,POS,9,long,4,0,0,16,5
191,KUPUWA_ITEMS,3,IS_FACTUR,1,text,1,0,0,20,5
191,KUPUWA_ITEMS,4,SKLAD,1,text,48,0,0,21,5
191,KUPUWA_ITEMS,5,GRUPA,1,text,48,0,0,69,5
191,KUPUWA_ITEMS,6,STOKA,1,text,48,0,0,117,5
191,KUPUWA_ITEMS,7,SER_NO,1,text,48,0,0,165,5
191,KUPUWA_ITEMS,8,KOLICH,12,double,8,0,0,216,5
191,KUPUWA_ITEMS,9,KOLICH2,12,double,8,0,0,224,5
191,KUPUWA_ITEMS,10,PAY_KOLICH,12,double,8,0,0,232,5
191,KUPUWA_ITEMS,11,PAY_KOLICH2,12,double,8,0,0,240,5
191,KUPUWA_ITEMS,12,BACK_KOLICH,12,double,8,0,0,248,5
191,KUPUWA_ITEMS,13,BACK_KOLICH2,12,double,8,0,0,256,5
191,KUPUWA_ITEMS,14,REV_KOLICH,12,double,8,0,0,264,5
191,KUPUWA_ITEMS,15,REV_KOLICH2,12,double,8,0,0,272,5
191,KUPUWA_ITEMS,16,BACK_T_KOLICH,12,double,8,0,0,280,5
191,KUPUWA_ITEMS,17,BACK_T_KOLICH2,12,double,8,0,0,288,5
191,KUPUWA_ITEMS,18,REAL_KOLICH,12,double,8,0,0,296,5
191,KUPUWA_ITEMS,19,REAL_KOLICH2,12,double,8,0,0,304,5
191,KUPUWA_ITEMS,20,KOLICH_CHECK,12,double,8,0,0,312,5
191,KUPUWA_ITEMS,21,KONSIGNACIA,1,text,1,0,0,320,5
191,KUPUWA_ITEMS,22,KB_ID,9,long,4,0,0,324,5
