__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,GRUPA,STOKA,SER_NO,KOLICH1,KOLICH12,KOLICH2,KOLICH22,IS_CHECK,ED_CENA,ED_VALUTA,KUP_CENA,KUP_VALUTA,NOTE,STOCK_POSITION
6134,20,1,1313359202,М16,Гайка самоос. 10 vZn М16,,200.0,0.0,200.0,0.0,,0.0,L,0.69,L,,
6134,21,1,1313359202,М16,Гайка шест. 8 Bl. М16,,370.0,0.0,370.0,0.0,,0.0,L,0.12,L,,
6134,22,1,1313359202,М16,Шпилка М16,,22.0,0.0,22.0,0.0,,0.0,L,16.94,L,,
6134,23,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х60,,94.0,0.0,94.0,0.0,,0.0,L,,L,,
6134,24,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х40,,124.0,0.0,124.0,0.0,,0.0,L,0.48,L,,
6134,25,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х45,,28.0,0.0,28.0,0.0,,0.0,L,,L,,
6134,26,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х50,,100.0,0.0,100.0,0.0,,0.0,L,0.55,L,,
6134,27,1,1313359202,М16,Гайка самоос. 8 vZn М16,,145.0,0.0,145.0,0.0,,0.0,L,,L,,
6134,28,1,1313359202,М16,Шайба подложна vZn М16,,868.0,0.0,868.0,0.0,,0.0,L,0.05,L,,
6134,29,1,1313359202,М16,Шайба с широка периферия vZn M16,,182.0,0.0,182.0,0.0,,0.0,L,,L,,
6134,30,1,1313359202,М16,Шайба пружинна-федер vZn М16,,438.0,0.0,438.0,0.0,,0.0,L,,L,,
6134,31,1,1313359202,М16,Болт с шест.гл. А2 М16х60,,386.0,0.0,386.0,0.0,,0.0,L,,L,,
6134,32,1,1313359202,М16,Гайка шест. А2 М16,,480.0,0.0,480.0,0.0,,0.0,L,,L,,
6137,0,1,1313359202,М16,Шайба подложна А2 М16,,919.0,0.0,919.0,0.0,,0.0,L,,L,,
6137,1,1,1313359202,М16,Шайба пружинна А2 М16,,463.0,0.0,463.0,0.0,,0.0,L,,L,,
6137,2,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х100,,140.0,0.0,140.0,0.0,,0.0,L,0.47,L,,
6137,3,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х60,,116.0,0.0,116.0,0.0,,0.0,L,0.31,L,,
6137,4,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х45,,112.0,0.0,112.0,0.0,,0.0,L,0.2597,L,,
6137,5,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х40,,153.0,0.0,153.0,0.0,,0.0,L,0.24,L,,
6137,6,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х25,,267.0,0.0,267.0,0.0,,0.0,L,,L,,
6137,7,1,1313359202,М12,Гайка шест. 8 vZn М12,,574.0,0.0,574.0,0.0,,0.0,L,0.054,L,,
6137,8,1,1313359202,ИТТ,Шайба пружинна vZn-М12,,127.0,0.0,127.0,0.0,,0.0,L,,L,,
6137,9,1,1313359202,М12,Шайба подложна vZn М12,,781.0,0.0,781.0,0.0,,0.0,L,0.029,L,,
6137,10,1,1313359202,М12,Болт с шест.гл. А2 М12х50,,854.0,0.0,854.0,0.0,,0.0,L,,L,,
6137,11,1,1313359202,М12,Гайка шест. А2 М12,,770.0,0.0,770.0,0.0,,0.0,L,,L,,
6137,12,1,1313359202,М12,Шайба подложна А2 М12,,1815.0,0.0,1815.0,0.0,,0.0,L,,L,,
6137,13,1,1313359202,М12,Шайба пружинна А2 М12,,513.0,0.0,513.0,0.0,,0.0,L,,L,,
6137,14,1,1313359202,М12,Болт с шест.гл. А2 М12х100,,69.0,0.0,69.0,0.0,,0.0,L,,L,,
6137,15,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х90,,158.0,0.0,158.0,0.0,,0.0,L,,L,,
6137,16,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х70,,102.0,0.0,102.0,0.0,,0.0,L,,L,,
6137,17,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х65,,200.0,0.0,200.0,0.0,,0.0,L,,L,,
6137,18,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х60,,148.0,0.0,148.0,0.0,,0.0,L,0.07,L,,
6137,19,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х50,,108.0,0.0,108.0,0.0,,0.0,L,,L,,
6137,20,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х35,,490.0,0.0,490.0,0.0,,0.0,L,,L,,
6137,21,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х25,,95.0,0.0,95.0,0.0,,0.0,L,,L,,
6137,22,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х16,,500.0,0.0,500.0,0.0,,0.0,L,,L,,
6137,23,1,1313359202,М6,Винт с лещ.гл. 4.8 vZn М6х35,,488.0,0.0,488.0,0.0,,0.0,L,,L,,
6137,24,1,1313359202,М6,Винт с лещ.гл. 4.8 vZn М6х16,,420.0,0.0,420.0,0.0,,0.0,L,,L,,
6137,25,1,1313359202,М6,Винт с върт.шест. 8.8 vZn М6х60,,77.0,0.0,77.0,0.0,,0.0,L,,L,,
6137,26,1,1313359202,М6,Шайба подложна vZn М6,,476.0,0.0,476.0,0.0,,0.0,L,,L,,
6137,27,1,1313359202,М6,Шайба пружинна vZn М6,,83.0,0.0,83.0,0.0,,0.0,L,,L,,
6137,28,1,1313359202,М6,Шайба с широка периферия vZn М6,,168.0,0.0,168.0,0.0,,0.0,L,,L,,
6137,29,1,1313359202,М6,Гайка самоос. 8 vZn М6,,60.0,0.0,60.0,0.0,,0.0,L,,L,,
6137,30,1,1313359202,М6,Гайка шест. 8 vZn М6,,386.0,0.0,386.0,0.0,,0.0,L,,L,,
6137,31,1,1313359202,М10,Болт с шест.гл. 8.8 vZn М10х45,,140.0,0.0,140.0,0.0,,0.0,L,,L,,
6137,32,1,1313359202,М10,Болт с шест.гл. 8.8 vZn М10х40,,150.0,0.0,150.0,0.0,,0.0,L,0.17,L,,
6137,33,1,1313359202,М10,Болт с шест.гл. 8.8 vZn М10х30,,100.0,0.0,100.0,0.0,,0.0,L,0.14,L,,
6137,34,1,1313359202,М10,Болт с шест.гл. А2 М10х30,,40.0,0.0,40.0,0.0,,0.0,L,,L,,
6137,35,1,1313359202,М10,Гайка шест. 8 vZn М10,,278.0,0.0,278.0,0.0,,0.0,L,0.04,L,,
6137,36,1,1313359202,М10,Шайба подложна vZn М10,,279.0,0.0,279.0,0.0,,0.0,L,0.02,L,,
6137,37,1,1313359202,М10,Шайба с широка периферия vZn М10,,100.0,0.0,100.0,0.0,,0.0,L,,L,,
6137,38,1,1313359202,М10,Гайка шест. А2 М10,,53.0,0.0,53.0,0.0,,0.0,L,,L,,
6140,0,1,1313359202,М10,Шайба пружинна А2 М10,,13.0,0.0,13.0,0.0,,0.0,L,,L,,
6140,1,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х25,,82.0,0.0,82.0,0.0,,0.0,L,,L,,
6140,2,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х20,,120.0,0.0,120.0,0.0,,0.0,L,0.07,L,,
6140,3,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х16,,50.0,0.0,50.0,0.0,,0.0,L,0.06,L,,
6140,4,1,1313359202,М8,Гайка шест. 8 vZn М8,,308.0,0.0,308.0,0.0,,0.0,L,,L,,
6140,5,1,1313359202,М8,Шайба подложна vZn М8,,135.0,0.0,135.0,0.0,,0.0,L,0.01,L,,
6140,6,1,1313359202,М8,Шайба с широка периферия vZn М8,,162.0,0.0,162.0,0.0,,0.0,L,,L,,
6140,7,1,1313359202,М8,Шайба пружинна vZn М8,,175.0,0.0,175.0,0.0,,0.0,L,,L,,
6140,8,1,1313359202,М5,Винт с лещ.гл. 4.8 vZn М5х25,,465.0,0.0,465.0,0.0,,0.0,L,,L,,
6140,9,1,1313359202,М5,Винт с лещ.гл. 4.8 vZn М5х20,,497.0,0.0,497.0,0.0,,0.0,L,,L,,
6140,10,1,1313359202,М5,Винт с лещ.гл. 4.8 vZn М5х16,,480.0,0.0,480.0,0.0,,0.0,L,,L,,
6140,11,1,1313359202,М5,Винт с лещ.гл. 4.8 vZn М5х12,,500.0,0.0,500.0,0.0,,0.0,L,,L,,
6140,12,1,1313359202,М5,"Винт самопр. vZn М5,5х32",,138.0,0.0,138.0,0.0,,0.0,L,,L,,
6140,13,1,1313359202,М5,Шайба с широка периферия vZn М5,,200.0,0.0,200.0,0.0,,0.0,L,,L,,
6140,14,1,1313359202,ИТТ,"самопробивен винт цинк  М 4,8х50",,75.0,0.0,75.0,0.0,,0.0,L,,L,,
6140,16,1,1313359202,М8,Винт за дърво М8х60,,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6140,17,1,1313359202,Винтове,"Винт самонарезен с шайба vZn ф4,2x13",,300.0,0.0,300.0,0.0,,0.0,L,0.09,L,,
6140,18,1,1313359202,М16,Шайба пружинна gvZn М16,,0.0,0.0,0.0,0.0,,0.0,L,0.4,L,,
6140,19,1,1313359202,М5,Щекер пружинен vZn ф5/20.1-26,,0.0,0.0,0.0,0.0,,0.0,L,0.73,L,,
6140,20,1,1313359202,М16,Болт с шест.гл. 8.8 vZn M16x55,,100.0,0.0,100.0,0.0,,0.0,L,0.59,L,,
6140,21,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х35,,96.0,0.0,96.0,0.0,,0.0,L,0.09,L,,
6140,22,1,1313359202,1.1.2. Крепежи (Електролизьор),Ринг гайка DIN582 C15 vZn M24,,4.0,0.0,4.0,0.0,,0.0,L,7.6,L,,
6140,23,1,1313359202,М16,Гайка шест. 10 Bl. М16,,100.0,0.0,100.0,0.0,,0.0,L,0.18,L,,
6140,24,1,1313359202,М3,Болт с шест.гл. А2 М3х25,,0.0,0.0,0.0,0.0,,0.0,L,0.09,L,,
6140,25,1,1313359202,М3,Гайка шест. А2 М3,,0.0,0.0,0.0,0.0,,0.0,L,0.02,L,,
6140,26,1,1313359202,Винтове,"Винт самопробивен с шайба ф4,2х13",,1000.0,0.0,1000.0,0.0,,0.0,L,0.01,L,,
6140,27,1,1313359202,М6,Болт с шест.гл. А2 М6х40,,0.0,0.0,0.0,0.0,,0.0,L,0.18,L,,
6140,28,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х25,12345,267.0,0.0,267.0,0.0,,0.0,L,0.0,L,,
6140,29,1,1313359202,М12,Гайка шест. 8 vZn М12,12345,0.0,0.0,0.0,0.0,,0.0,L,5.4,L,,
6140,30,1,1313359202,М8,Гайка шест. 8 vZn М8,12345,308.0,0.0,308.0,0.0,,0.0,L,0.0,L,,
6140,31,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х45,12345/12,112.0,0.0,112.0,0.0,,0.0,L,25.97,L,,
6140,32,1,1313359202,ИТТ,Шайба пружинна vZn-М12,12345/15,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6140,33,1,1313359202,М16,Шайба пружинна gvZn М16,10505475/020925,0.0,0.0,0.0,0.0,,0.0,L,0.48228,L,,
6140,34,1,1313359202,М6,Гайка шест. 8 vZn М6,090925/1,-30.0,0.0,-30.0,0.0,,0.0,L,0.0,L,,
6140,35,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х70,090925/2,102.0,0.0,102.0,0.0,,0.0,L,0.0,L,,
6140,36,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х90,090925/3,158.0,0.0,158.0,0.0,,0.0,L,0.0,L,,
6143,0,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х25,090925/16,82.0,0.0,82.0,0.0,,0.0,L,0.0,L,,
6143,1,1,1313359202,М6,Винт с лещ.гл. 4.8 vZn М6х16,230925/1,420.0,0.0,420.0,0.0,,0.0,L,0.0,L,,
6143,2,1,1313359202,М8,Шайба с широка периферия vZn М8,230925/2,162.0,0.0,162.0,0.0,,0.0,L,0.0,L,,
6143,3,1,1313359202,М6,Винт с лещ.гл. 4.8 vZn М6х35,230925/3,488.0,0.0,488.0,0.0,,0.0,L,0.0,L,,
6143,4,1,1313359202,М16,Гайка шест. 8 Bl. М16,090825/12,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6143,5,1,1313359202,М16,Гайка самоос. 10 vZn М16,080825/13,100.0,0.0,100.0,0.0,,0.0,L,0.692,L,,
6143,7,1,1313359202,М16,Гайка шест. 8 Bl. М16,10511494/230925/2,0.0,0.0,0.0,0.0,,0.0,L,0.2118,L,,
6143,8,1,1313359202,М16,Гайка самоос. 10 vZn М16,10511494/230925/3,0.0,0.0,0.0,0.0,,0.0,L,0.692,L,,
6143,9,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х40,011025,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6143,10,1,1313359202,М6,Шайба подложна vZn М6,031025/1,476.0,0.0,476.0,0.0,,0.0,L,0.0,L,,
6143,11,1,1313359202,М6,Гайка шест. 8 vZn М6,031025/2,426.0,0.0,426.0,0.0,,0.0,L,0.0,L,,
6143,12,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х60,031025/3,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6143,13,1,1313359202,Винтове,"Винт самонарезен с шайба vZn ф4,2x13",10514758/021025,300.0,0.0,300.0,0.0,,0.0,L,0.09,L,,
6143,14,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х60,081025/1,94.0,0.0,94.0,0.0,,0.0,L,0.0,L,,
6143,15,1,1313359202,М16,Болт с шест.гл. 8.8 vZn M16x55,340045082/081025,0.0,0.0,0.0,0.0,,0.0,L,0.71,L,,
6143,16,1,1313359202,ИТТ,Шайба пружинна vZn-М12,091025/1,127.0,0.0,127.0,0.0,,0.0,L,0.0,L,,
6143,17,1,1313359202,М12,Гайка шест. 8 vZn М12,091025/2,574.0,0.0,574.0,0.0,,0.0,L,5.4,L,,
6143,18,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х100,091025/3,40.0,0.0,40.0,0.0,,0.0,L,0.0,L,,
6143,19,1,1313359202,М5,Щекер пружинен vZn ф5/20.1-26,340044944/011025,0.0,0.0,0.0,0.0,,0.0,L,0.73,L,,
6143,20,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х50,101025,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6143,21,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х40,151025,53.0,0.0,53.0,0.0,,0.0,L,0.0,L,,
6143,22,1,1313359202,М6,Шайба подложна vZn М6,151025/2,-0.0,0.0,-0.0,0.0,,0.0,L,0.0,L,,
6143,23,1,1313359202,М6,Гайка шест. 8 vZn М6,151025/3,-10.0,0.0,-10.0,0.0,,0.0,L,0.0,L,,
6143,24,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х25,151025/4,95.0,0.0,95.0,0.0,,0.0,L,0.0,L,,
6143,25,1,1313359202,М8,Шайба пружинна vZn М8,201025/6,175.0,0.0,175.0,0.0,,0.0,L,0.0,L,,
6143,26,1,1313359202,М8,Шайба подложна vZn М8,201025/7,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6143,27,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х45,250725,28.0,0.0,28.0,0.0,,0.0,L,0.0,L,,
6143,28,1,1313359202,М16,Шайба пружинна-федер vZn М16,241025/1,438.0,0.0,438.0,0.0,,0.0,L,0.0,L,,
6143,29,1,1313359202,М16,Шайба подложна vZn М16,241025/2,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6143,30,1,1313359202,М16,Гайка самоос. 8 vZn М16,241025/3,145.0,0.0,145.0,0.0,,0.0,L,0.0,L,,
6143,31,1,1313359202,М16,Шайба с широка периферия vZn M16,241025/4,182.0,0.0,182.0,0.0,,0.0,L,0.0,L,,
6143,32,1,1313359202,М10,Болт с шест.гл. 8.8 vZn М10х40,241025/5,50.0,0.0,50.0,0.0,,0.0,L,0.0,L,,
6143,33,1,1313359202,М10,Болт с шест.гл. 8.8 vZn М10х45,241025/6,140.0,0.0,140.0,0.0,,0.0,L,0.0,L,,
6143,34,1,1313359202,М10,Гайка шест. 8 vZn М10,241025/7,78.0,0.0,78.0,0.0,,0.0,L,0.0,L,,
6143,35,1,1313359202,М10,Шайба подложна vZn М10,241025/8,79.0,0.0,79.0,0.0,,0.0,L,0.0,L,,
6145,0,1,1313359202,М10,Шайба с широка периферия vZn М10,241025/9,100.0,0.0,100.0,0.0,,0.0,L,0.0,L,,
6145,1,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х60,241025/10,16.0,0.0,16.0,0.0,,0.0,L,0.0,L,,
6145,2,1,1313359202,М12,Шайба подложна vZn М12,241025/11,781.0,0.0,781.0,0.0,,0.0,L,2.9,L,,
6145,3,1,1313359202,М5,Винт с лещ.гл. 4.8 vZn М5х12,241025/12,500.0,0.0,500.0,0.0,,0.0,L,0.0,L,,
6145,4,1,1313359202,М5,Винт с лещ.гл. 4.8 vZn М5х20,241025/13,497.0,0.0,497.0,0.0,,0.0,L,0.0,L,,
6145,5,1,1313359202,М5,Винт с лещ.гл. 4.8 vZn М5х25,241025/14,465.0,0.0,465.0,0.0,,0.0,L,0.0,L,,
6145,6,1,1313359202,М5,Винт с лещ.гл. 4.8 vZn М5х16,241025/14,480.0,0.0,480.0,0.0,,0.0,L,0.0,L,,
6145,7,1,1313359202,М5,"Винт самопр. vZn М5,5х32",241025/15,138.0,0.0,138.0,0.0,,0.0,L,0.0,L,,
6145,8,1,1313359202,ИТТ,"самопробивен винт цинк  М 4,8х50",241025/16,75.0,0.0,75.0,0.0,,0.0,L,0.0,L,,
6145,9,1,1313359202,М5,Шайба с широка периферия vZn М5,241025/17,200.0,0.0,200.0,0.0,,0.0,L,0.0,L,,
6145,10,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х65,241025/18,200.0,0.0,200.0,0.0,,0.0,L,0.0,L,,
6145,11,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х16,241025/19,500.0,0.0,500.0,0.0,,0.0,L,0.0,L,,
6145,12,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х35,241025/20,490.0,0.0,490.0,0.0,,0.0,L,0.0,L,,
6145,13,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х50,241025/21,108.0,0.0,108.0,0.0,,0.0,L,0.0,L,,
6145,14,1,1313359202,М6,Винт с върт.шест. 8.8 vZn М6х60,241025/22,77.0,0.0,77.0,0.0,,0.0,L,0.0,L,,
6145,15,1,1313359202,М6,Гайка самоос. 8 vZn М6,241025/23,60.0,0.0,60.0,0.0,,0.0,L,0.0,L,,
6145,16,1,1313359202,М6,Шайба пружинна vZn М6,241025/24,83.0,0.0,83.0,0.0,,0.0,L,0.0,L,,
6145,17,1,1313359202,М6,Шайба с широка периферия vZn М6,241025/25,168.0,0.0,168.0,0.0,,0.0,L,0.0,L,,
6145,18,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х16,241025/26,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6145,19,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х20,241025/27,0.0,0.0,0.0,0.0,,0.0,L,0.0,L,,
6145,20,1,1313359202,М16,Шпилка М16,241025/28,6.0,0.0,6.0,0.0,,0.0,L,16.94,L,,
6145,21,1,1313359202,М16,Гайка шест. 8 Bl. М16,10524822/311025/1,370.0,0.0,370.0,0.0,,0.0,L,0.1223,L,,
6145,22,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х40,10524822/311025/2,124.0,0.0,124.0,0.0,,0.0,L,0.4834,L,,
6145,23,1,1313359202,М16,Болт с шест.гл. 8.8 vZn М16х50,10524822/311025/3,100.0,0.0,100.0,0.0,,0.0,L,0.55,L,,
6145,24,1,1313359202,М16,Болт с шест.гл. 8.8 vZn M16x55,10524822/311025/4,100.0,0.0,100.0,0.0,,0.0,L,0.5897,L,,
6145,25,1,1313359202,М16,Шайба подложна vZn М16,10524822/311025/5,768.0,0.0,768.0,0.0,,0.0,L,0.0507,L,,
6145,26,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х20,10524822/311025/6,120.0,0.0,120.0,0.0,,0.0,L,0.0706,L,,
6145,27,1,1313359202,М6,Болт с шест.гл. 8.8 vZn М6х60,10524822/311025/7,148.0,0.0,148.0,0.0,,0.0,L,0.0729,L,,
6145,28,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х16,10527503/071125/1,50.0,0.0,50.0,0.0,,0.0,L,0.064,L,,
6145,29,1,1313359202,М8,Болт с шест.гл. 8.8 vZn М8х35,10527503/071125/2,96.0,0.0,96.0,0.0,,0.0,L,0.09,L,,
6145,30,1,1313359202,М8,Шайба подложна vZn М8,10527503/071125/3,135.0,0.0,135.0,0.0,,0.0,L,0.01,L,,
6145,31,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х40,10527503/071125/4,100.0,0.0,100.0,0.0,,0.0,L,0.24,L,,
6145,32,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х60,10527503/071125/5,100.0,0.0,100.0,0.0,,0.0,L,0.3119,L,,
6145,33,1,1313359202,М12,Болт с шест.гл. 8.8 vZn М12х100,10527503/071125/6,100.0,0.0,100.0,0.0,,0.0,L,0.47,L,,
6146,0,1,1313359202,М10,Болт с шест.гл. 8.8 vZn М10х30,10527503/071125/7,100.0,0.0,100.0,0.0,,0.0,L,0.14,L,,
6146,1,1,1313359202,М10,Болт с шест.гл. 8.8 vZn М10х40,10527503/071125/8,100.0,0.0,100.0,0.0,,0.0,L,0.1673,L,,
6146,2,1,1313359202,М10,Гайка шест. 8 vZn М10,10527503/071125/9,200.0,0.0,200.0,0.0,,0.0,L,0.0371,L,,
6146,3,1,1313359202,М10,Шайба подложна vZn М10,10527503/071125/10,200.0,0.0,200.0,0.0,,0.0,L,0.0151,L,,
6146,4,1,1313359202,1.1.2. Крепежи (Електролизьор),Ринг гайка DIN582 C15 vZn M24,10527933/101125,4.0,0.0,4.0,0.0,,0.0,L,7.6,L,,
6146,5,1,1313359202,М16,Гайка шест. 10 Bl. М16,340045915/111125/1,0.0,0.0,0.0,0.0,,0.0,L,0.18,L,,
6146,7,1,1313359202,М3,Болт с шест.гл. А2 М3х25,340045915/111125/3,0.0,0.0,0.0,0.0,,0.0,L,0.09,L,,
6146,8,1,1313359202,М3,Гайка шест. А2 М3,340045915/111125/4,0.0,0.0,0.0,0.0,,0.0,L,0.02,L,,
6146,9,1,1313359202,Винтове,"Винт самопробивен с шайба ф4,2х13",340045982/131125,1000.0,0.0,1000.0,0.0,,0.0,L,0.01,L,,
6146,10,1,1313359202,М16,Шайба пружинна gvZn М16,340046105/181125,0.0,0.0,0.0,0.0,,0.0,L,0.4,L,,
6146,11,1,1313359202,М16,Шпилка М16,10530304/171125/1,16.0,0.0,16.0,0.0,,0.0,L,16.94,L,,
6146,12,1,1313359202,М16,Гайка шест. 10 Bl. М16,10530304/171125/2,100.0,0.0,100.0,0.0,,0.0,L,0.18,L,,
6146,13,1,1313359202,М16,Гайка самоос. 10 vZn М16,10530304/171125/3,100.0,0.0,100.0,0.0,,0.0,L,0.69,L,,
6146,14,1,1313359202,М16,Шайба подложна vZn М16,10530304/171125/4,100.0,0.0,100.0,0.0,,0.0,L,0.05,L,,
6146,15,1,1313359202,М16,Шайба пружинна gvZn М16,60055380/181125,0.0,0.0,0.0,0.0,,0.0,L,0.4,L,,
6146,16,1,1313359202,М16,Шайба пружинна gvZn М16,120111486/191125,0.0,0.0,0.0,0.0,,0.0,L,0.4,L,,
6146,17,1,1313359202,М6,Болт с шест.гл. А2 М6х40,340046315/261125,0.0,0.0,0.0,0.0,,0.0,L,0.18,L,,
6146,18,1,45945417,М10,Шайба подложна vZn М10,241025/8,79.0,0.0,83.0,0.0,Y,0.0,L,0.0,L,в 14:47 през “Редактирай Серийни/Партидни №”,
6146,19,1,45945417,М10,Шайба подложна vZn М10,,279.0,0.0,283.0,0.0,Y,0.02,L,0.02,L,в 14:47 през “Складове и Стоки”,
6146,20,1,33905226,М12,Болт с шест.гл. 8.8 vZn М12х40,151025,53.0,0.0,0.0,0.0,Y,0.0,L,0.0,L,в 08:11 през “Складове и Стоки”,
6146,21,1,33905226,М12,Болт с шест.гл. 8.8 vZn М12х40,,153.0,0.0,100.0,0.0,Y,0.24,L,0.24,L,в 08:11 през “Складове и Стоки”,
6146,22,1,33905226,М12,Болт с шест.гл. 8.8 vZn М12х45,12345/12,112.0,0.0,152.0,0.0,Y,25.97,L,25.97,L,в 08:11 през “Редактирай Серийни/Партидни №”,
6146,23,1,33905226,М12,Болт с шест.гл. 8.8 vZn М12х45,,112.0,0.0,152.0,0.0,Y,0.2597,L,0.2597,L,в 08:11 през “Складове и Стоки”,
6146,24,1,33905226,М12,Болт с шест.гл. 8.8 vZn М12х60,241025/10,16.0,0.0,0.0,0.0,Y,0.0,L,0.0,L,в 08:12 през “Складове и Стоки”,
6146,25,1,33905226,М12,Болт с шест.гл. 8.8 vZn М12х60,,116.0,0.0,100.0,0.0,Y,0.31,L,0.31,L,в 08:12 през “Складове и Стоки”,
6146,26,1,33905226,М12,Гайка шест. 8 vZn М12,091025/2,574.0,0.0,377.0,0.0,Y,5.4,L,5.4,L,в 08:13 през “Складове и Стоки”,
6146,27,1,33905226,М12,Гайка шест. 8 vZn М12,,574.0,0.0,377.0,0.0,Y,0.054,L,0.054,L,в 08:13 през “Складове и Стоки”,
6146,28,1,33905226,ИТТ,Шайба пружинна vZn-М12,091025/1,127.0,0.0,0.0,0.0,Y,0.0,L,0.0,L,в 08:13 през “Складове и Стоки”,
6155,0,1,33905226,ИТТ,Шайба пружинна vZn-М12,,127.0,0.0,0.0,0.0,Y,0.0,L,0.0,L,в 08:13 през “Складове и Стоки”,
6155,1,1,33905226,М12,Шайба подложна vZn М12,241025/11,781.0,0.0,653.0,0.0,Y,2.9,L,2.9,L,в 08:14 през “Складове и Стоки”,
6155,2,1,33905226,М12,Шайба подложна vZn М12,,781.0,0.0,653.0,0.0,Y,0.029,L,0.029,L,в 08:14 през “Складове и Стоки”,
6155,3,1,33905226,М16,Шайба пружинна gvZn М16,340046105/181125,0.0,0.0,89.0,0.0,Y,0.4,L,0.4,L,в 08:15 през “Складове и Стоки”,
6155,4,1,33905226,М16,Шайба пружинна gvZn М16,,0.0,0.0,89.0,0.0,Y,0.4,L,0.4,L,в 08:15 през “Складове и Стоки”,
6155,5,1,33905226,М16,Болт с шест.гл. 8.8 vZn М16х40,10524822/311025/2,124.0,0.0,100.0,0.0,Y,0.4834,L,0.4834,L,в 08:16 през “Складове и Стоки”,
6155,6,1,33905226,М16,Болт с шест.гл. 8.8 vZn М16х40,,124.0,0.0,100.0,0.0,Y,0.48,L,0.48,L,в 08:16 през “Складове и Стоки”,
6155,7,1,33905226,М16,Болт с шест.гл. 8.8 vZn М16х60,081025/1,94.0,0.0,75.0,0.0,Y,0.0,L,0.0,L,в 08:17 през “Складове и Стоки”,
6155,8,1,33905226,М16,Болт с шест.гл. 8.8 vZn М16х60,,94.0,0.0,75.0,0.0,Y,0.0,L,0.0,L,в 08:17 през “Складове и Стоки”,
6155,9,1,33905226,М16,Гайка самоос. 10 vZn М16,080825/13,100.0,0.0,0.0,0.0,Y,0.692,L,0.692,L,в 08:17 през “Складове и Стоки”,
6155,10,1,33905226,М16,Гайка самоос. 10 vZn М16,,200.0,0.0,100.0,0.0,Y,0.69,L,0.69,L,в 08:18 през “Складове и Стоки”,
